commentId,comment,classification,comment_processed,word_phrase_list,complain,ask,ask send,send,send picture,picture,similarity_score,regression_weight
170743,They flash around money and I pictures inside like they're fake celebrities.,1,flash money picture inside like face cerebritis,"['flash', 'flash money', 'flash money picture', 'flash money picture inside', 'flash money picture inside like', 'flash money picture inside like face', 'flash money picture inside like face cerebritis', 'money', 'money picture', 'money picture inside', 'money picture inside like', 'money picture inside like face', 'money picture inside like face cerebritis', 'picture', 'picture inside', 'picture inside like', 'picture inside like face', 'picture inside like face cerebritis', 'inside', 'inside like', 'inside like face', 'inside like face cerebritis', 'like', 'like face', 'like face cerebritis', 'face', 'face cerebritis', 'cerebritis']",0,0,0,0,0,1,0.1,0.0
115744,"The doc is really nice but delivers inconsistent results...some times I get what I asked, other times I get bruises",1,nice deliver inconsistent resultssome time ask time bruise,"['nice', 'nice deliver', 'nice deliver inconsistent', 'nice deliver inconsistent resultssome', 'nice deliver inconsistent resultssome time', 'nice deliver inconsistent resultssome time ask', 'nice deliver inconsistent resultssome time ask time', 'nice deliver inconsistent resultssome time ask time bruise', 'deliver', 'deliver inconsistent', 'deliver inconsistent resultssome', 'deliver inconsistent resultssome time', 'deliver inconsistent resultssome time ask', 'deliver inconsistent resultssome time ask time', 'deliver inconsistent resultssome time ask time bruise', 'inconsistent', 'inconsistent resultssome', 'inconsistent resultssome time', 'inconsistent resultssome time ask', 'inconsistent resultssome time ask time', 'inconsistent resultssome time ask time bruise', 'resultssome', 'resultssome time', 'resultssome time ask', 'resultssome time ask time', 'resultssome time ask time bruise', 'time', 'time ask', 'time ask time', 'time ask time bruise', 'ask', 'ask time', 'ask time bruise', 'time', 'time bruise', 'bruise']",0,1,0,0,0,0,0.1,0.0
115535,When I asked what would happen during the surgery they told me it was secrets of the trade and couldn't tell me.,1,ask happen surgery tell secret trade tell,"['ask', 'ask happen', 'ask happen surgery', 'ask happen surgery tell', 'ask happen surgery tell secret', 'ask happen surgery tell secret trade', 'ask happen surgery tell secret trade tell', 'happen', 'happen surgery', 'happen surgery tell', 'happen surgery tell secret', 'happen surgery tell secret trade', 'happen surgery tell secret trade tell', 'surgery', 'surgery tell', 'surgery tell secret', 'surgery tell secret trade', 'surgery tell secret trade tell', 'tell', 'tell secret', 'tell secret trade', 'tell secret trade tell', 'secret', 'secret trade', 'secret trade tell', 'trade', 'trade tell', 'tell']",0,1,0,0,0,0,0.1,0.0
156251,All his staff is super and patient...I ask alot of questions.,0,staff super patient ask clot question,"['staff', 'staff super', 'staff super patient', 'staff super patient ask', 'staff super patient ask clot', 'staff super patient ask clot question', 'super', 'super patient', 'super patient ask', 'super patient ask clot', 'super patient ask clot question', 'patient', 'patient ask', 'patient ask clot', 'patient ask clot question', 'ask', 'ask clot', 'ask clot question', 'clot', 'clot question', 'question']",0,1,0,0,0,0,0.1,0.0
160033,"and weaker I asked to see them on Monday 8/16, and by that day couldn't walk anymore without support.",1,weak ask walk anymore support,"['weak', 'weak ask', 'weak ask walk', 'weak ask walk anymore', 'weak ask walk anymore support', 'ask', 'ask walk', 'ask walk anymore', 'ask walk anymore support', 'walk', 'walk anymore', 'walk anymore support', 'anymore', 'anymore support', 'support']",0,1,0,0,0,0,0.1,0.0
61056,She's very thorough and asks a lot of questions,0,thorough ask lot question,"['thorough', 'thorough ask', 'thorough ask lot', 'thorough ask lot question', 'ask', 'ask lot', 'ask lot question', 'lot', 'lot question', 'question']",0,1,0,0,0,0,0.1,0.0
150154,"So the patients are asked to stand by the door, it's somewhat laughable I",1,patient ask stand door somewhat laughable,"['patient', 'patient ask', 'patient ask stand', 'patient ask stand door', 'patient ask stand door somewhat', 'patient ask stand door somewhat laughable', 'ask', 'ask stand', 'ask stand door', 'ask stand door somewhat', 'ask stand door somewhat laughable', 'stand', 'stand door', 'stand door somewhat', 'stand door somewhat laughable', 'door', 'door somewhat', 'door somewhat laughable', 'somewhat', 'somewhat laughable', 'laughable']",0,1,0,0,0,0,0.1,0.0
86396,so I wish you all the best and send my love.,0,wish good send love,"['wish', 'wish good', 'wish good send', 'wish good send love', 'good', 'good send', 'good send love', 'send', 'send love', 'love']",0,0,0,1,0,0,0.1,0.0
150155,he was so rude and asked me to search online.,1,rude ask search on-line,"['rude', 'rude ask', 'rude ask search', 'rude ask search on-line', 'ask', 'ask search', 'ask search on-line', 'search', 'search on-line', 'on-line']",0,1,0,0,0,0,0.1,0.0
108751,"As soon as you walk into their office, they ask you for your credit card.",1,soon walk office ask credit card,"['soon', 'soon walk', 'soon walk office', 'soon walk office ask', 'soon walk office ask credit', 'soon walk office ask credit card', 'walk', 'walk office', 'walk office ask', 'walk office ask credit', 'walk office ask credit card', 'office', 'office ask', 'office ask credit', 'office ask credit card', 'ask', 'ask credit', 'ask credit card', 'credit', 'credit card', 'card']",0,1,0,0,0,0,0.1,0.0
120730,seemed in a rush so I couldn't ask all of my questions,1,rush ask question,"['rush', 'rush ask', 'rush ask question', 'ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
127707,His office manager was also very unprofessional and held up my file for a month before sending me to the scheduler.,1,office manager professional hold file send schedule,"['office', 'office manager', 'office manager professional', 'office manager professional hold', 'office manager professional hold file', 'office manager professional hold file send', 'office manager professional hold file send schedule', 'manager', 'manager professional', 'manager professional hold', 'manager professional hold file', 'manager professional hold file send', 'manager professional hold file send schedule', 'professional', 'professional hold', 'professional hold file', 'professional hold file send', 'professional hold file send schedule', 'hold', 'hold file', 'hold file send', 'hold file send schedule', 'file', 'file send', 'file send schedule', 'send', 'send schedule', 'schedule']",0,0,0,1,0,0,0.1,0.0
122010,I also called Cathy and I complained again about the customer service if the office,1,call city complain customer service office,"['call', 'call city', 'call city complain', 'call city complain customer', 'call city complain customer service', 'call city complain customer service office', 'city', 'city complain', 'city complain customer', 'city complain customer service', 'city complain customer service office', 'complain', 'complain customer', 'complain customer service', 'complain customer service office', 'customer', 'customer service', 'customer service office', 'service', 'service office', 'office']",1,0,0,0,0,0,0.1,0.0
116589,I asked to see his before and afters and they were never shown to me.,1,ask show,"['ask', 'ask show', 'show']",0,1,0,0,0,0,0.1,0.0
186977,Dr. Safir was also very thorough on what the procedure entailed and let me ask my questions.,0,thorough procedure entail let ask question,"['thorough', 'thorough procedure', 'thorough procedure entail', 'thorough procedure entail let', 'thorough procedure entail let ask', 'thorough procedure entail let ask question', 'procedure', 'procedure entail', 'procedure entail let', 'procedure entail let ask', 'procedure entail let ask question', 'entail', 'entail let', 'entail let ask', 'entail let ask question', 'let', 'let ask', 'let ask question', 'ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
191620,It was even unclear by the rest of his staff when i tried to ask more about it.,1,unclear rest staff try ask,"['unclear', 'unclear rest', 'unclear rest staff', 'unclear rest staff try', 'unclear rest staff try ask', 'rest', 'rest staff', 'rest staff try', 'rest staff try ask', 'staff', 'staff try', 'staff try ask', 'try', 'try ask', 'ask']",0,1,0,0,0,0,0.1,0.0
176337,It took more than 3 days and 4 follow up calls for then to send the prescription.,1,take follow call send prescription,"['take', 'take follow', 'take follow call', 'take follow call send', 'take follow call send prescription', 'follow', 'follow call', 'follow call send', 'follow call send prescription', 'call', 'call send', 'call send prescription', 'send', 'send prescription', 'prescription']",0,0,0,1,0,0,0.1,0.0
176508,for care. 10 mins later they call me and ask if I can come in the day before at 3.,1,care mind late ask come,"['care', 'care mind', 'care mind late', 'care mind late ask', 'care mind late ask come', 'mind', 'mind late', 'mind late ask', 'mind late ask come', 'late', 'late ask', 'late ask come', 'ask', 'ask come', 'come']",0,1,0,0,0,0,0.1,0.0
143481,"They didn't send me a bill for a year, and now want to argue about it's the insurances fault.",1,send bill want argue insurance fault,"['send', 'send bill', 'send bill want', 'send bill want argue', 'send bill want argue insurance', 'send bill want argue insurance fault', 'bill', 'bill want', 'bill want argue', 'bill want argue insurance', 'bill want argue insurance fault', 'want', 'want argue', 'want argue insurance', 'want argue insurance fault', 'argue', 'argue insurance', 'argue insurance fault', 'insurance', 'insurance fault', 'fault']",0,0,0,1,0,0,0.1,0.0
81672,"Returned phone calls immediately, always asks if I have any questions",0,return phone call immediately ask question,"['return', 'return phone', 'return phone call', 'return phone call immediately', 'return phone call immediately ask', 'return phone call immediately ask question', 'phone', 'phone call', 'phone call immediately', 'phone call immediately ask', 'phone call immediately ask question', 'call', 'call immediately', 'call immediately ask', 'call immediately ask question', 'immediately', 'immediately ask', 'immediately ask question', 'ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
