commentId,comment,classification,comment_processed,word_phrase_list,ignore,word,word try,try,try sell,sell,similarity_score
181957,"On Tuesday for the first post op exam an aide removed the splint, caused extreme pain trying to get it off then poked",1,post op examination aide remove splint cause extreme pain try poker,"['post', 'post op', 'post op examination', 'post op examination aide', 'post op examination aide remove', 'post op examination aide remove splint', 'post op examination aide remove splint cause', 'post op examination aide remove splint cause extreme', 'post op examination aide remove splint cause extreme pain', 'post op examination aide remove splint cause extreme pain try', 'post op examination aide remove splint cause extreme pain try poker', 'op', 'op examination', 'op examination aide', 'op examination aide remove', 'op examination aide remove splint', 'op examination aide remove splint cause', 'op examination aide remove splint cause extreme', 'op examination aide remove splint cause extreme pain', 'op examination aide remove splint cause extreme pain try', 'op examination aide remove splint cause extreme pain try poker', 'examination', 'examination aide', 'examination aide remove', 'examination aide remove splint', 'examination aide remove splint cause', 'examination aide remove splint cause extreme', 'examination aide remove splint cause extreme pain', 'examination aide remove splint cause extreme pain try', 'examination aide remove splint cause extreme pain try poker', 'aide', 'aide remove', 'aide remove splint', 'aide remove splint cause', 'aide remove splint cause extreme', 'aide remove splint cause extreme pain', 'aide remove splint cause extreme pain try', 'aide remove splint cause extreme pain try poker', 'remove', 'remove splint', 'remove splint cause', 'remove splint cause extreme', 'remove splint cause extreme pain', 'remove splint cause extreme pain try', 'remove splint cause extreme pain try poker', 'splint', 'splint cause', 'splint cause extreme', 'splint cause extreme pain', 'splint cause extreme pain try', 'splint cause extreme pain try poker', 'cause', 'cause extreme', 'cause extreme pain', 'cause extreme pain try', 'cause extreme pain try poker', 'extreme', 'extreme pain', 'extreme pain try', 'extreme pain try poker', 'pain', 'pain try', 'pain try poker', 'try', 'try poker', 'poker']",0,0,0,1,0,0,0.1
160214,I had to fight tooth and nail to try and get a CT scan ordered,1,fight tooth nail try scan order,"['fight', 'fight tooth', 'fight tooth nail', 'fight tooth nail try', 'fight tooth nail try scan', 'fight tooth nail try scan order', 'tooth', 'tooth nail', 'tooth nail try', 'tooth nail try scan', 'tooth nail try scan order', 'nail', 'nail try', 'nail try scan', 'nail try scan order', 'try', 'try scan', 'try scan order', 'scan', 'scan order', 'order']",0,0,0,1,0,0,0.1
96296,"If you try to speak to them like a normal human, they will just try",1,try speak like normal human try,"['try', 'try speak', 'try speak like', 'try speak like normal', 'try speak like normal human', 'try speak like normal human try', 'speak', 'speak like', 'speak like normal', 'speak like normal human', 'speak like normal human try', 'like', 'like normal', 'like normal human', 'like normal human try', 'normal', 'normal human', 'normal human try', 'human', 'human try', 'try']",0,0,0,1,0,0,0.1
163348,and staff and didn't feel like My concerns were being ignored.,0,staff feel like concern ignore,"['staff', 'staff feel', 'staff feel like', 'staff feel like concern', 'staff feel like concern ignore', 'feel', 'feel like', 'feel like concern', 'feel like concern ignore', 'like', 'like concern', 'like concern ignore', 'concern', 'concern ignore', 'ignore']",1,0,0,0,0,0,0.1
105450,They have helped 30 percent of my pain They are trying to help insure my safety and well being. .,0,help percentage pain try help insure safety,"['help', 'help percentage', 'help percentage pain', 'help percentage pain try', 'help percentage pain try help', 'help percentage pain try help insure', 'help percentage pain try help insure safety', 'percentage', 'percentage pain', 'percentage pain try', 'percentage pain try help', 'percentage pain try help insure', 'percentage pain try help insure safety', 'pain', 'pain try', 'pain try help', 'pain try help insure', 'pain try help insure safety', 'try', 'try help', 'try help insure', 'try help insure safety', 'help', 'help insure', 'help insure safety', 'insure', 'insure safety', 'safety']",0,0,0,1,0,0,0.1
90475,"The reason this happens is, is that he tries to get everyone in",0,reason happen try,"['reason', 'reason happen', 'reason happen try', 'happen', 'happen try', 'try']",0,0,0,1,0,0,0.1
176104,and tried to play it off like it wasn't a big deal.,1,try play like big deal,"['try', 'try play', 'try play like', 'try play like big', 'try play like big deal', 'play', 'play like', 'play like big', 'play like big deal', 'like', 'like big', 'like big deal', 'big', 'big deal', 'deal']",0,0,0,1,0,0,0.1
151023,Anyone who has any thoughts about trying to get rid of wrinkles should just have a consult at Medispa.,0,think try rid wrinkle consult medium,"['think', 'think try', 'think try rid', 'think try rid wrinkle', 'think try rid wrinkle consult', 'think try rid wrinkle consult medium', 'try', 'try rid', 'try rid wrinkle', 'try rid wrinkle consult', 'try rid wrinkle consult medium', 'rid', 'rid wrinkle', 'rid wrinkle consult', 'rid wrinkle consult medium', 'wrinkle', 'wrinkle consult', 'wrinkle consult medium', 'consult', 'consult medium', 'medium']",0,0,0,1,0,0,0.1
71972,I do not have the words to express my gratitude towards Dr. Shah.,0,not word express gratitude,"['not', 'not word', 'not word express', 'not word express gratitude', 'word', 'word express', 'word express gratitude', 'express', 'express gratitude', 'gratitude']",0,1,0,0,0,0,0.1
181285,"This was Incredibly Painful, took my breath away and I occasionally yelled out curse words and asked if I could have something to squeeze.",1,incredibly painful take breath away occasionally yell curse word ask squeeze,"['incredibly', 'incredibly painful', 'incredibly painful take', 'incredibly painful take breath', 'incredibly painful take breath away', 'incredibly painful take breath away occasionally', 'incredibly painful take breath away occasionally yell', 'incredibly painful take breath away occasionally yell curse', 'incredibly painful take breath away occasionally yell curse word', 'incredibly painful take breath away occasionally yell curse word ask', 'incredibly painful take breath away occasionally yell curse word ask squeeze', 'painful', 'painful take', 'painful take breath', 'painful take breath away', 'painful take breath away occasionally', 'painful take breath away occasionally yell', 'painful take breath away occasionally yell curse', 'painful take breath away occasionally yell curse word', 'painful take breath away occasionally yell curse word ask', 'painful take breath away occasionally yell curse word ask squeeze', 'take', 'take breath', 'take breath away', 'take breath away occasionally', 'take breath away occasionally yell', 'take breath away occasionally yell curse', 'take breath away occasionally yell curse word', 'take breath away occasionally yell curse word ask', 'take breath away occasionally yell curse word ask squeeze', 'breath', 'breath away', 'breath away occasionally', 'breath away occasionally yell', 'breath away occasionally yell curse', 'breath away occasionally yell curse word', 'breath away occasionally yell curse word ask', 'breath away occasionally yell curse word ask squeeze', 'away', 'away occasionally', 'away occasionally yell', 'away occasionally yell curse', 'away occasionally yell curse word', 'away occasionally yell curse word ask', 'away occasionally yell curse word ask squeeze', 'occasionally', 'occasionally yell', 'occasionally yell curse', 'occasionally yell curse word', 'occasionally yell curse word ask', 'occasionally yell curse word ask squeeze', 'yell', 'yell curse', 'yell curse word', 'yell curse word ask', 'yell curse word ask squeeze', 'curse', 'curse word', 'curse word ask', 'curse word ask squeeze', 'word', 'word ask', 'word ask squeeze', 'ask', 'ask squeeze', 'squeeze']",0,1,0,0,0,0,0.1
151400,I will provide picture on my next review if you try to say you don?t have a record of my being here.,1,provide picture review try record,"['provide', 'provide picture', 'provide picture review', 'provide picture review try', 'provide picture review try record', 'picture', 'picture review', 'picture review try', 'picture review try record', 'review', 'review try', 'review try record', 'try', 'try record', 'record']",0,0,0,1,0,0,0.1
152828,He replied to me with either a short or one word response.,1,answer short word response,"['answer', 'answer short', 'answer short word', 'answer short word response', 'short', 'short word', 'short word response', 'word', 'word response', 'response']",0,1,0,0,0,0,0.1
95087,Dr. Goldschlag explained how he would like to try non-surgical treatment first.,0,explain like try nonsurgical treatment,"['explain', 'explain like', 'explain like try', 'explain like try nonsurgical', 'explain like try nonsurgical treatment', 'like', 'like try', 'like try nonsurgical', 'like try nonsurgical treatment', 'try', 'try nonsurgical', 'try nonsurgical treatment', 'nonsurgical', 'nonsurgical treatment', 'treatment']",0,0,0,1,0,0,0.1
164926,I tried 4 times to get a return call to ask about a certain procedure on their website.,1,try time return ask certain procedure webster,"['try', 'try time', 'try time return', 'try time return ask', 'try time return ask certain', 'try time return ask certain procedure', 'try time return ask certain procedure webster', 'time', 'time return', 'time return ask', 'time return ask certain', 'time return ask certain procedure', 'time return ask certain procedure webster', 'return', 'return ask', 'return ask certain', 'return ask certain procedure', 'return ask certain procedure webster', 'ask', 'ask certain', 'ask certain procedure', 'ask certain procedure webster', 'certain', 'certain procedure', 'certain procedure webster', 'procedure', 'procedure webster', 'webster']",0,0,0,1,0,0,0.1
174080,If you don't have they will sell it to you which is pretty ridiculous.,1,sell pretty ridiculous,"['sell', 'sell pretty', 'sell pretty ridiculous', 'pretty', 'pretty ridiculous', 'ridiculous']",0,0,0,0,0,1,0.1
109038,He really listens to what you are trying to achieve.,0,listen try achieve,"['listen', 'listen try', 'listen try achieve', 'try', 'try achieve', 'achieve']",0,0,0,1,0,0,0.1
153293,I couldn't recommend LABB more if I tried.,0,recommend lamb try,"['recommend', 'recommend lamb', 'recommend lamb try', 'lamb', 'lamb try', 'try']",0,0,0,1,0,0,0.1
185349,"I visited Dr. Smolen, she was using rude words and annoying repeatedly, didn't check my records for my concerns during the visit.",1,visit dr steal rude word annoying repeatedly check record concern visit,"['visit', 'visit dr', 'visit dr steal', 'visit dr steal rude', 'visit dr steal rude word', 'visit dr steal rude word annoying', 'visit dr steal rude word annoying repeatedly', 'visit dr steal rude word annoying repeatedly check', 'visit dr steal rude word annoying repeatedly check record', 'visit dr steal rude word annoying repeatedly check record concern', 'visit dr steal rude word annoying repeatedly check record concern visit', 'dr', 'dr steal', 'dr steal rude', 'dr steal rude word', 'dr steal rude word annoying', 'dr steal rude word annoying repeatedly', 'dr steal rude word annoying repeatedly check', 'dr steal rude word annoying repeatedly check record', 'dr steal rude word annoying repeatedly check record concern', 'dr steal rude word annoying repeatedly check record concern visit', 'steal', 'steal rude', 'steal rude word', 'steal rude word annoying', 'steal rude word annoying repeatedly', 'steal rude word annoying repeatedly check', 'steal rude word annoying repeatedly check record', 'steal rude word annoying repeatedly check record concern', 'steal rude word annoying repeatedly check record concern visit', 'rude', 'rude word', 'rude word annoying', 'rude word annoying repeatedly', 'rude word annoying repeatedly check', 'rude word annoying repeatedly check record', 'rude word annoying repeatedly check record concern', 'rude word annoying repeatedly check record concern visit', 'word', 'word annoying', 'word annoying repeatedly', 'word annoying repeatedly check', 'word annoying repeatedly check record', 'word annoying repeatedly check record concern', 'word annoying repeatedly check record concern visit', 'annoying', 'annoying repeatedly', 'annoying repeatedly check', 'annoying repeatedly check record', 'annoying repeatedly check record concern', 'annoying repeatedly check record concern visit', 'repeatedly', 'repeatedly check', 'repeatedly check record', 'repeatedly check record concern', 'repeatedly check record concern visit', 'check', 'check record', 'check record concern', 'check record concern visit', 'record', 'record concern', 'record concern visit', 'concern', 'concern visit', 'visit']",0,1,0,0,0,0,0.1
