commentId,comment,classification,comment_processed,word_phrase_list,harm,harm know,know,similarity_score,regression_weight
117598,Who knows how her eyes will look and feel at the 1 year mark and apparently This doctor could care a less.,1,know eye look feel mark apparently doctor care,"['know', 'know eye', 'know eye look', 'know eye look feel', 'know eye look feel mark', 'know eye look feel mark apparently', 'know eye look feel mark apparently doctor', 'know eye look feel mark apparently doctor care', 'eye', 'eye look', 'eye look feel', 'eye look feel mark', 'eye look feel mark apparently', 'eye look feel mark apparently doctor', 'eye look feel mark apparently doctor care', 'look', 'look feel', 'look feel mark', 'look feel mark apparently', 'look feel mark apparently doctor', 'look feel mark apparently doctor care', 'feel', 'feel mark', 'feel mark apparently', 'feel mark apparently doctor', 'feel mark apparently doctor care', 'mark', 'mark apparently', 'mark apparently doctor', 'mark apparently doctor care', 'apparently', 'apparently doctor', 'apparently doctor care', 'doctor', 'doctor care', 'care']",0,0,1,0.0512820512820512,0.0
61542,Very excellent doctor that knew his business.,0,excellent doctor know business,"['excellent', 'excellent doctor', 'excellent doctor know', 'excellent doctor know business', 'doctor', 'doctor know', 'doctor know business', 'know', 'know business', 'business']",0,0,1,0.1538461538461538,0.0
136052,Everyone I have dealt with here and at the hospital was kind and let me know as we went through exams,0,deal hospital kind let know go examination,"['deal', 'deal hospital', 'deal hospital kind', 'deal hospital kind let', 'deal hospital kind let know', 'deal hospital kind let know go', 'deal hospital kind let know go examination', 'hospital', 'hospital kind', 'hospital kind let', 'hospital kind let know', 'hospital kind let know go', 'hospital kind let know go examination', 'kind', 'kind let', 'kind let know', 'kind let know go', 'kind let know go examination', 'let', 'let know', 'let know go', 'let know go examination', 'know', 'know go', 'know go examination', 'go', 'go examination', 'examination']",0,0,1,0.064516129032258,0.0
190040,Went in for lip fillers and let the Dr know they were uneven from,1,go lip tiller let dr know uneven,"['go', 'go lip', 'go lip tiller', 'go lip tiller let', 'go lip tiller let dr', 'go lip tiller let dr know', 'go lip tiller let dr know uneven', 'lip', 'lip tiller', 'lip tiller let', 'lip tiller let dr', 'lip tiller let dr know', 'lip tiller let dr know uneven', 'tiller', 'tiller let', 'tiller let dr', 'tiller let dr know', 'tiller let dr know uneven', 'let', 'let dr', 'let dr know', 'let dr know uneven', 'dr', 'dr know', 'dr know uneven', 'know', 'know uneven', 'uneven']",0,0,1,0.064516129032258,0.0
175555,"not as friendly, a great guy Ron left a few month ago, he know you",1,not friendly great guy leave know,"['not', 'not friendly', 'not friendly great', 'not friendly great guy', 'not friendly great guy leave', 'not friendly great guy leave know', 'friendly', 'friendly great', 'friendly great guy', 'friendly great guy leave', 'friendly great guy leave know', 'great', 'great guy', 'great guy leave', 'great guy leave know', 'guy', 'guy leave', 'guy leave know', 'leave', 'leave know', 'know']",0,0,1,0.0833333333333333,0.0
112054,Dr. Macintosh was very attentive and I felt comfortable with her even though I had not known her before this visit.,0,attentive feel comfortable not know visit,"['attentive', 'attentive feel', 'attentive feel comfortable', 'attentive feel comfortable not', 'attentive feel comfortable not know', 'attentive feel comfortable not know visit', 'feel', 'feel comfortable', 'feel comfortable not', 'feel comfortable not know', 'feel comfortable not know visit', 'comfortable', 'comfortable not', 'comfortable not know', 'comfortable not know visit', 'not', 'not know', 'not know visit', 'know', 'know visit', 'visit']",0,0,1,0.0833333333333333,0.0
150376,know that not wearing a mask may endanger people's lives and told that the doctor doesn't visit you today.,1,know not wear mask endanger people life tell doctor visit,"['know', 'know not', 'know not wear', 'know not wear mask', 'know not wear mask endanger', 'know not wear mask endanger people', 'know not wear mask endanger people life', 'know not wear mask endanger people life tell', 'know not wear mask endanger people life tell doctor', 'know not wear mask endanger people life tell doctor visit', 'not', 'not wear', 'not wear mask', 'not wear mask endanger', 'not wear mask endanger people', 'not wear mask endanger people life', 'not wear mask endanger people life tell', 'not wear mask endanger people life tell doctor', 'not wear mask endanger people life tell doctor visit', 'wear', 'wear mask', 'wear mask endanger', 'wear mask endanger people', 'wear mask endanger people life', 'wear mask endanger people life tell', 'wear mask endanger people life tell doctor', 'wear mask endanger people life tell doctor visit', 'mask', 'mask endanger', 'mask endanger people', 'mask endanger people life', 'mask endanger people life tell', 'mask endanger people life tell doctor', 'mask endanger people life tell doctor visit', 'endanger', 'endanger people', 'endanger people life', 'endanger people life tell', 'endanger people life tell doctor', 'endanger people life tell doctor visit', 'people', 'people life', 'people life tell', 'people life tell doctor', 'people life tell doctor visit', 'life', 'life tell', 'life tell doctor', 'life tell doctor visit', 'tell', 'tell doctor', 'tell doctor visit', 'doctor', 'doctor visit', 'visit']",0,0,1,0.0344827586206896,0.0
160545,She never seemed to know always be playing catch up.,1,know play catch,"['know', 'know play', 'know play catch', 'play', 'play catch', 'catch']",0,0,1,0.2222222222222222,0.0
133379,"Our faces and bodies are our own, and I know having Botox gave me the confidence I needed",0,face body know have give confidence need,"['face', 'face body', 'face body know', 'face body know have', 'face body know have give', 'face body know have give confidence', 'face body know have give confidence need', 'body', 'body know', 'body know have', 'body know have give', 'body know have give confidence', 'body know have give confidence need', 'know', 'know have', 'know have give', 'know have give confidence', 'know have give confidence need', 'have', 'have give', 'have give confidence', 'have give confidence need', 'give', 'give confidence', 'give confidence need', 'confidence', 'confidence need', 'need']",0,0,1,0.064516129032258,0.0
111678,and before I knew it I was waking up feeling great and was on my way home.,0,know wake feel great way home,"['know', 'know wake', 'know wake feel', 'know wake feel great', 'know wake feel great way', 'know wake feel great way home', 'wake', 'wake feel', 'wake feel great', 'wake feel great way', 'wake feel great way home', 'feel', 'feel great', 'feel great way', 'feel great way home', 'great', 'great way', 'great way home', 'way', 'way home', 'home']",0,0,1,0.0833333333333333,0.0
141435,What would have been helpful was knowing that my eyes would swell close for a few days.,1,helpful know eye swell close,"['helpful', 'helpful know', 'helpful know eye', 'helpful know eye swell', 'helpful know eye swell close', 'know', 'know eye', 'know eye swell', 'know eye swell close', 'eye', 'eye swell', 'eye swell close', 'swell', 'swell close', 'close']",0,0,1,0.1111111111111111,0.0
60024,"He seemed very competent, gave the impression that he knew what he was doing.",0,competent give impression know,"['competent', 'competent give', 'competent give impression', 'competent give impression know', 'give', 'give impression', 'give impression know', 'impression', 'impression know', 'know']",0,0,1,0.1538461538461538,0.0
130619,"I don't know what poor souls actually pick these to be their surgeons,",1,know poor soul actually pick surgeon,"['know', 'know poor', 'know poor soul', 'know poor soul actually', 'know poor soul actually pick', 'know poor soul actually pick surgeon', 'poor', 'poor soul', 'poor soul actually', 'poor soul actually pick', 'poor soul actually pick surgeon', 'soul', 'soul actually', 'soul actually pick', 'soul actually pick surgeon', 'actually', 'actually pick', 'actually pick surgeon', 'pick', 'pick surgeon', 'surgeon']",0,0,1,0.0833333333333333,0.0
95577,and before I knew it I could see clearly.,0,know clearly,"['know', 'know clearly', 'clearly']",0,0,1,0.3333333333333333,0.0
178637,"Also, when he knew my medication was expensive on my insurance, he looked up what competing pharmacies charged with GoodRX",0,know meditation expensive insurance look compete pharmacy charge good,"['know', 'know meditation', 'know meditation expensive', 'know meditation expensive insurance', 'know meditation expensive insurance look', 'know meditation expensive insurance look compete', 'know meditation expensive insurance look compete pharmacy', 'know meditation expensive insurance look compete pharmacy charge', 'know meditation expensive insurance look compete pharmacy charge good', 'meditation', 'meditation expensive', 'meditation expensive insurance', 'meditation expensive insurance look', 'meditation expensive insurance look compete', 'meditation expensive insurance look compete pharmacy', 'meditation expensive insurance look compete pharmacy charge', 'meditation expensive insurance look compete pharmacy charge good', 'expensive', 'expensive insurance', 'expensive insurance look', 'expensive insurance look compete', 'expensive insurance look compete pharmacy', 'expensive insurance look compete pharmacy charge', 'expensive insurance look compete pharmacy charge good', 'insurance', 'insurance look', 'insurance look compete', 'insurance look compete pharmacy', 'insurance look compete pharmacy charge', 'insurance look compete pharmacy charge good', 'look', 'look compete', 'look compete pharmacy', 'look compete pharmacy charge', 'look compete pharmacy charge good', 'compete', 'compete pharmacy', 'compete pharmacy charge', 'compete pharmacy charge good', 'pharmacy', 'pharmacy charge', 'pharmacy charge good', 'charge', 'charge good', 'good']",0,0,1,0.0416666666666666,0.0
