commentId,comment,classification,comment_processed,word_phrase_list,facility,far,hygienic,similarity_score
165954,"I believe that the hygienist was pushing the prob further than necessary into my gum, causing pain and bleeding.",1,believe hygienic push probe necessary gum cause pain bleed,"['believe', 'believe hygienic', 'believe hygienic push', 'believe hygienic push probe', 'believe hygienic push probe necessary', 'believe hygienic push probe necessary gum', 'believe hygienic push probe necessary gum cause', 'believe hygienic push probe necessary gum cause pain', 'believe hygienic push probe necessary gum cause pain bleed', 'hygienic', 'hygienic push', 'hygienic push probe', 'hygienic push probe necessary', 'hygienic push probe necessary gum', 'hygienic push probe necessary gum cause', 'hygienic push probe necessary gum cause pain', 'hygienic push probe necessary gum cause pain bleed', 'push', 'push probe', 'push probe necessary', 'push probe necessary gum', 'push probe necessary gum cause', 'push probe necessary gum cause pain', 'push probe necessary gum cause pain bleed', 'probe', 'probe necessary', 'probe necessary gum', 'probe necessary gum cause', 'probe necessary gum cause pain', 'probe necessary gum cause pain bleed', 'necessary', 'necessary gum', 'necessary gum cause', 'necessary gum cause pain', 'necessary gum cause pain bleed', 'gum', 'gum cause', 'gum cause pain', 'gum cause pain bleed', 'cause', 'cause pain', 'cause pain bleed', 'pain', 'pain bleed', 'bleed']",0,0,1,0.2857142857142857
170820,"and has he has out-of-the-box tools and guidance as far as what supplements to take, what to",0,outofthebox tool guidance far supplement,"['outofthebox', 'outofthebox tool', 'outofthebox tool guidance', 'outofthebox tool guidance far', 'outofthebox tool guidance far supplement', 'tool', 'tool guidance', 'tool guidance far', 'tool guidance far supplement', 'guidance', 'guidance far', 'guidance far supplement', 'far', 'far supplement', 'supplement']",0,1,0,0.2857142857142857
68278,but the facility and staff is outstanding!,0,facility staff outstanding,"['facility', 'facility staff', 'facility staff outstanding', 'staff', 'staff outstanding', 'outstanding']",1,0,0,0.2857142857142857
190484,Dr Schwartz is by far top in his field of expertise- he is not only an amazing doctor but very compassionate,0,far field expertness amaze doctor compassionate,"['far', 'far field', 'far field expertness', 'far field expertness amaze', 'far field expertness amaze doctor', 'far field expertness amaze doctor compassionate', 'field', 'field expertness', 'field expertness amaze', 'field expertness amaze doctor', 'field expertness amaze doctor compassionate', 'expertness', 'expertness amaze', 'expertness amaze doctor', 'expertness amaze doctor compassionate', 'amaze', 'amaze doctor', 'amaze doctor compassionate', 'doctor', 'doctor compassionate', 'compassionate']",0,1,0,0.2857142857142857
144370,"nothing has helped significantly so far,",1,help significantly far,"['help', 'help significantly', 'help significantly far', 'significantly', 'significantly far', 'far']",0,1,0,0.2857142857142857
182038,so far behind on follow-up appointments due to the volume of surgeries that the one-month appointments were scheduled three months out.,1,far follow appointment volume forgery appointment schedule,"['far', 'far follow', 'far follow appointment', 'far follow appointment volume', 'far follow appointment volume forgery', 'far follow appointment volume forgery appointment', 'far follow appointment volume forgery appointment schedule', 'follow', 'follow appointment', 'follow appointment volume', 'follow appointment volume forgery', 'follow appointment volume forgery appointment', 'follow appointment volume forgery appointment schedule', 'appointment', 'appointment volume', 'appointment volume forgery', 'appointment volume forgery appointment', 'appointment volume forgery appointment schedule', 'volume', 'volume forgery', 'volume forgery appointment', 'volume forgery appointment schedule', 'forgery', 'forgery appointment', 'forgery appointment schedule', 'appointment', 'appointment schedule', 'schedule']",0,1,0,0.2857142857142857
81919,"So, far it appears my disease has not grown, it's been over a year.",0,far appear disease grow year,"['far', 'far appear', 'far appear disease', 'far appear disease grow', 'far appear disease grow year', 'appear', 'appear disease', 'appear disease grow', 'appear disease grow year', 'disease', 'disease grow', 'disease grow year', 'grow', 'grow year', 'year']",0,1,0,0.2857142857142857
88721,I still look great and probably have sent him over 10 of my closest friends to see him thus far,0,look great probably send close friend far,"['look', 'look great', 'look great probably', 'look great probably send', 'look great probably send close', 'look great probably send close friend', 'look great probably send close friend far', 'great', 'great probably', 'great probably send', 'great probably send close', 'great probably send close friend', 'great probably send close friend far', 'probably', 'probably send', 'probably send close', 'probably send close friend', 'probably send close friend far', 'send', 'send close', 'send close friend', 'send close friend far', 'close', 'close friend', 'close friend far', 'friend', 'friend far', 'far']",0,1,0,0.2857142857142857
74439,"So far I have treated my stomach, inner and outer thighs with excellent results.",0,far treat stomach inner out thigh excellent result,"['far', 'far treat', 'far treat stomach', 'far treat stomach inner', 'far treat stomach inner out', 'far treat stomach inner out thigh', 'far treat stomach inner out thigh excellent', 'far treat stomach inner out thigh excellent result', 'treat', 'treat stomach', 'treat stomach inner', 'treat stomach inner out', 'treat stomach inner out thigh', 'treat stomach inner out thigh excellent', 'treat stomach inner out thigh excellent result', 'stomach', 'stomach inner', 'stomach inner out', 'stomach inner out thigh', 'stomach inner out thigh excellent', 'stomach inner out thigh excellent result', 'inner', 'inner out', 'inner out thigh', 'inner out thigh excellent', 'inner out thigh excellent result', 'out', 'out thigh', 'out thigh excellent', 'out thigh excellent result', 'thigh', 'thigh excellent', 'thigh excellent result', 'excellent', 'excellent result', 'result']",0,1,0,0.2857142857142857
103316,"I liked having the procedure done in her facility as it allowed the same nurses, etc.",0,like have procedure facility allow nurse etc,"['like', 'like have', 'like have procedure', 'like have procedure facility', 'like have procedure facility allow', 'like have procedure facility allow nurse', 'like have procedure facility allow nurse etc', 'have', 'have procedure', 'have procedure facility', 'have procedure facility allow', 'have procedure facility allow nurse', 'have procedure facility allow nurse etc', 'procedure', 'procedure facility', 'procedure facility allow', 'procedure facility allow nurse', 'procedure facility allow nurse etc', 'facility', 'facility allow', 'facility allow nurse', 'facility allow nurse etc', 'allow', 'allow nurse', 'allow nurse etc', 'nurse', 'nurse etc', 'etc']",1,0,0,0.2857142857142857
186782,So far I've had 4 appointments and each one I've been seen ontime no long lobby waiting.,0,far ve appointment ve see time long lobby wait,"['far', 'far ve', 'far ve appointment', 'far ve appointment ve', 'far ve appointment ve see', 'far ve appointment ve see time', 'far ve appointment ve see time long', 'far ve appointment ve see time long lobby', 'far ve appointment ve see time long lobby wait', 've', 've appointment', 've appointment ve', 've appointment ve see', 've appointment ve see time', 've appointment ve see time long', 've appointment ve see time long lobby', 've appointment ve see time long lobby wait', 'appointment', 'appointment ve', 'appointment ve see', 'appointment ve see time', 'appointment ve see time long', 'appointment ve see time long lobby', 'appointment ve see time long lobby wait', 've', 've see', 've see time', 've see time long', 've see time long lobby', 've see time long lobby wait', 'see', 'see time', 'see time long', 'see time long lobby', 'see time long lobby wait', 'time', 'time long', 'time long lobby', 'time long lobby wait', 'long', 'long lobby', 'long lobby wait', 'lobby', 'lobby wait', 'wait']",0,1,0,0.2857142857142857
139572,Results are in progress but looking good so far very happy.,0,result progress look good far happy,"['result', 'result progress', 'result progress look', 'result progress look good', 'result progress look good far', 'result progress look good far happy', 'progress', 'progress look', 'progress look good', 'progress look good far', 'progress look good far happy', 'look', 'look good', 'look good far', 'look good far happy', 'good', 'good far', 'good far happy', 'far', 'far happy', 'happy']",0,1,0,0.2857142857142857
