commentId,comment,classification,comment_processed,word_phrase_list,completely,text,box,black,black white,white,similarity_score
140048,"Two months later, I am almost completely healed and can barely tell there was any surgery done on my lip.",0,completely heal barely tell surgery lip,"['completely', 'completely heal', 'completely heal barely', 'completely heal barely tell', 'completely heal barely tell surgery', 'completely heal barely tell surgery lip', 'heal', 'heal barely', 'heal barely tell', 'heal barely tell surgery', 'heal barely tell surgery lip', 'barely', 'barely tell', 'barely tell surgery', 'barely tell surgery lip', 'tell', 'tell surgery', 'tell surgery lip', 'surgery', 'surgery lip', 'lip']",1,0,0,0,0,0,0.125
122434,It's also nice to be able to confide in someone in a judgement free space that is completely confidential.,0,nice able confide judgment free space completely confidential,"['nice', 'nice able', 'nice able confide', 'nice able confide judgment', 'nice able confide judgment free', 'nice able confide judgment free space', 'nice able confide judgment free space completely', 'nice able confide judgment free space completely confidential', 'able', 'able confide', 'able confide judgment', 'able confide judgment free', 'able confide judgment free space', 'able confide judgment free space completely', 'able confide judgment free space completely confidential', 'confide', 'confide judgment', 'confide judgment free', 'confide judgment free space', 'confide judgment free space completely', 'confide judgment free space completely confidential', 'judgment', 'judgment free', 'judgment free space', 'judgment free space completely', 'judgment free space completely confidential', 'free', 'free space', 'free space completely', 'free space completely confidential', 'space', 'space completely', 'space completely confidential', 'completely', 'completely confidential', 'confidential']",1,0,0,0,0,0,0.125
128409,I left completely satisfied and I'm so happy with the results and I'll most likely be returning and asking for her.,0,leave completely satisfy m happy result ill likely return ask,"['leave', 'leave completely', 'leave completely satisfy', 'leave completely satisfy m', 'leave completely satisfy m happy', 'leave completely satisfy m happy result', 'leave completely satisfy m happy result ill', 'leave completely satisfy m happy result ill likely', 'leave completely satisfy m happy result ill likely return', 'leave completely satisfy m happy result ill likely return ask', 'completely', 'completely satisfy', 'completely satisfy m', 'completely satisfy m happy', 'completely satisfy m happy result', 'completely satisfy m happy result ill', 'completely satisfy m happy result ill likely', 'completely satisfy m happy result ill likely return', 'completely satisfy m happy result ill likely return ask', 'satisfy', 'satisfy m', 'satisfy m happy', 'satisfy m happy result', 'satisfy m happy result ill', 'satisfy m happy result ill likely', 'satisfy m happy result ill likely return', 'satisfy m happy result ill likely return ask', 'm', 'm happy', 'm happy result', 'm happy result ill', 'm happy result ill likely', 'm happy result ill likely return', 'm happy result ill likely return ask', 'happy', 'happy result', 'happy result ill', 'happy result ill likely', 'happy result ill likely return', 'happy result ill likely return ask', 'result', 'result ill', 'result ill likely', 'result ill likely return', 'result ill likely return ask', 'ill', 'ill likely', 'ill likely return', 'ill likely return ask', 'likely', 'likely return', 'likely return ask', 'return', 'return ask', 'ask']",1,0,0,0,0,0,0.125
155847,He completely disregarded my original request and my $145 instantly vanished.,1,completely ignore original request instantly vanish,"['completely', 'completely ignore', 'completely ignore original', 'completely ignore original request', 'completely ignore original request instantly', 'completely ignore original request instantly vanish', 'ignore', 'ignore original', 'ignore original request', 'ignore original request instantly', 'ignore original request instantly vanish', 'original', 'original request', 'original request instantly', 'original request instantly vanish', 'request', 'request instantly', 'request instantly vanish', 'instantly', 'instantly vanish', 'vanish']",1,0,0,0,0,0,0.125
176596,"I am 2 half years post op, and still, I'm completely dissatisfied and disappointed.",1,half year post op m completely dissatisfy disappoint,"['half', 'half year', 'half year post', 'half year post op', 'half year post op m', 'half year post op m completely', 'half year post op m completely dissatisfy', 'half year post op m completely dissatisfy disappoint', 'year', 'year post', 'year post op', 'year post op m', 'year post op m completely', 'year post op m completely dissatisfy', 'year post op m completely dissatisfy disappoint', 'post', 'post op', 'post op m', 'post op m completely', 'post op m completely dissatisfy', 'post op m completely dissatisfy disappoint', 'op', 'op m', 'op m completely', 'op m completely dissatisfy', 'op m completely dissatisfy disappoint', 'm', 'm completely', 'm completely dissatisfy', 'm completely dissatisfy disappoint', 'completely', 'completely dissatisfy', 'completely dissatisfy disappoint', 'dissatisfy', 'dissatisfy disappoint', 'disappoint']",1,0,0,0,0,0,0.125
67758,Dr. Klemons and his office stopped the problem completely.,0,office stop problem completely,"['office', 'office stop', 'office stop problem', 'office stop problem completely', 'stop', 'stop problem', 'stop problem completely', 'problem', 'problem completely', 'completely']",1,0,0,0,0,0,0.125
124414,I wholeheartedly trust Dr. White because the results speak for themselves.,0,wholeheartedly trust dr white result speak,"['wholeheartedly', 'wholeheartedly trust', 'wholeheartedly trust dr', 'wholeheartedly trust dr white', 'wholeheartedly trust dr white result', 'wholeheartedly trust dr white result speak', 'trust', 'trust dr', 'trust dr white', 'trust dr white result', 'trust dr white result speak', 'dr', 'dr white', 'dr white result', 'dr white result speak', 'white', 'white result', 'white result speak', 'result', 'result speak', 'speak']",0,0,0,0,0,1,0.125
114499,"Unfortunately, if you are not a text book case, Dr. Cahill lacks the ability to think outside the book",1,unfortunately text book case dr chill lack ability think outside book,"['unfortunately', 'unfortunately text', 'unfortunately text book', 'unfortunately text book case', 'unfortunately text book case dr', 'unfortunately text book case dr chill', 'unfortunately text book case dr chill lack', 'unfortunately text book case dr chill lack ability', 'unfortunately text book case dr chill lack ability think', 'unfortunately text book case dr chill lack ability think outside', 'unfortunately text book case dr chill lack ability think outside book', 'text', 'text book', 'text book case', 'text book case dr', 'text book case dr chill', 'text book case dr chill lack', 'text book case dr chill lack ability', 'text book case dr chill lack ability think', 'text book case dr chill lack ability think outside', 'text book case dr chill lack ability think outside book', 'book', 'book case', 'book case dr', 'book case dr chill', 'book case dr chill lack', 'book case dr chill lack ability', 'book case dr chill lack ability think', 'book case dr chill lack ability think outside', 'book case dr chill lack ability think outside book', 'case', 'case dr', 'case dr chill', 'case dr chill lack', 'case dr chill lack ability', 'case dr chill lack ability think', 'case dr chill lack ability think outside', 'case dr chill lack ability think outside book', 'dr', 'dr chill', 'dr chill lack', 'dr chill lack ability', 'dr chill lack ability think', 'dr chill lack ability think outside', 'dr chill lack ability think outside book', 'chill', 'chill lack', 'chill lack ability', 'chill lack ability think', 'chill lack ability think outside', 'chill lack ability think outside book', 'lack', 'lack ability', 'lack ability think', 'lack ability think outside', 'lack ability think outside book', 'ability', 'ability think', 'ability think outside', 'ability think outside book', 'think', 'think outside', 'think outside book', 'outside', 'outside book', 'book']",0,1,0,0,0,0,0.125
128689,I completely trusted him and his staff.,0,completely trust staff,"['completely', 'completely trust', 'completely trust staff', 'trust', 'trust staff', 'staff']",1,0,0,0,0,0,0.125
141613,I had completely stopped doing everything I loved to do in life.,1,completely stop love life,"['completely', 'completely stop', 'completely stop love', 'completely stop love life', 'stop', 'stop love', 'stop love life', 'love', 'love life', 'life']",1,0,0,0,0,0,0.125
