commentId,comment,classification,comment_processed,word_phrase_list,calm,sweetness,visit,similarity_score
144911,NEGLIGENCE *I have visited two different plastic surgeons (because I obviously would NEVER return to Mendieta) they have both said,1,negligence visit different plastic surgeon obviously return mendota say,"['negligence', 'negligence visit', 'negligence visit different', 'negligence visit different plastic', 'negligence visit different plastic surgeon', 'negligence visit different plastic surgeon obviously', 'negligence visit different plastic surgeon obviously return', 'negligence visit different plastic surgeon obviously return mendota', 'negligence visit different plastic surgeon obviously return mendota say', 'visit', 'visit different', 'visit different plastic', 'visit different plastic surgeon', 'visit different plastic surgeon obviously', 'visit different plastic surgeon obviously return', 'visit different plastic surgeon obviously return mendota', 'visit different plastic surgeon obviously return mendota say', 'different', 'different plastic', 'different plastic surgeon', 'different plastic surgeon obviously', 'different plastic surgeon obviously return', 'different plastic surgeon obviously return mendota', 'different plastic surgeon obviously return mendota say', 'plastic', 'plastic surgeon', 'plastic surgeon obviously', 'plastic surgeon obviously return', 'plastic surgeon obviously return mendota', 'plastic surgeon obviously return mendota say', 'surgeon', 'surgeon obviously', 'surgeon obviously return', 'surgeon obviously return mendota', 'surgeon obviously return mendota say', 'obviously', 'obviously return', 'obviously return mendota', 'obviously return mendota say', 'return', 'return mendota', 'return mendota say', 'mendota', 'mendota say', 'say']",0,0,1,0.07246376811594205
151203,"and theirs, the surgery did not take that long and the follow up visit was so quick!",0,theirs surgery not long follow visit quick,"['theirs', 'theirs surgery', 'theirs surgery not', 'theirs surgery not long', 'theirs surgery not long follow', 'theirs surgery not long follow visit', 'theirs surgery not long follow visit quick', 'surgery', 'surgery not', 'surgery not long', 'surgery not long follow', 'surgery not long follow visit', 'surgery not long follow visit quick', 'not', 'not long', 'not long follow', 'not long follow visit', 'not long follow visit quick', 'long', 'long follow', 'long follow visit', 'long follow visit quick', 'follow', 'follow visit', 'follow visit quick', 'visit', 'visit quick', 'quick']",0,0,1,0.09615384615384617
178594,I went to Dr. Lynn hoping for answers all I got was one visit with her asking questions.,1,go hop answer get visit ask question,"['go', 'go hop', 'go hop answer', 'go hop answer get', 'go hop answer get visit', 'go hop answer get visit ask', 'go hop answer get visit ask question', 'hop', 'hop answer', 'hop answer get', 'hop answer get visit', 'hop answer get visit ask', 'hop answer get visit ask question', 'answer', 'answer get', 'answer get visit', 'answer get visit ask', 'answer get visit ask question', 'get', 'get visit', 'get visit ask', 'get visit ask question', 'visit', 'visit ask', 'visit ask question', 'ask', 'ask question', 'question']",0,0,1,0.09615384615384617
94778,The only negative I had in my experience was a long wait time on two of my visits.,1,negative experience long wait time visit,"['negative', 'negative experience', 'negative experience long', 'negative experience long wait', 'negative experience long wait time', 'negative experience long wait time visit', 'experience', 'experience long', 'experience long wait', 'experience long wait time', 'experience long wait time visit', 'long', 'long wait', 'long wait time', 'long wait time visit', 'wait', 'wait time', 'wait time visit', 'time', 'time visit', 'visit']",0,0,1,0.1111111111111111
94444,The doctor was very knowledgable about the subject of my visit.,0,doctor knowledgable subject visit,"['doctor', 'doctor knowledgable', 'doctor knowledgable subject', 'doctor knowledgable subject visit', 'knowledgable', 'knowledgable subject', 'knowledgable subject visit', 'subject', 'subject visit', 'visit']",0,0,1,0.14705882352941177
72317,never have to look for another womens doctor or dread the yearly visit ever again!,0,look woman doctor dread yearly visit,"['look', 'look woman', 'look woman doctor', 'look woman doctor dread', 'look woman doctor dread yearly', 'look woman doctor dread yearly visit', 'woman', 'woman doctor', 'woman doctor dread', 'woman doctor dread yearly', 'woman doctor dread yearly visit', 'doctor', 'doctor dread', 'doctor dread yearly', 'doctor dread yearly visit', 'dread', 'dread yearly', 'dread yearly visit', 'yearly', 'yearly visit', 'visit']",0,0,1,0.1111111111111111
62265,"Very patient, very calm, very concerned, very knowledgeable.",0,patient calm concerned knowledgeable,"['patient', 'patient calm', 'patient calm concerned', 'patient calm concerned knowledgeable', 'calm', 'calm concerned', 'calm concerned knowledgeable', 'concerned', 'concerned knowledgeable', 'knowledgeable']",1,0,0,0.14705882352941177
99637,and hold my hand through the follow-up visits.,0,hold hand follow visit,"['hold', 'hold hand', 'hold hand follow', 'hold hand follow visit', 'hand', 'hand follow', 'hand follow visit', 'follow', 'follow visit', 'visit']",0,0,1,0.14705882352941177
136160,Timely visit.,0,timely visit,"['timely', 'timely visit', 'visit']",0,0,1,0.18518518518518517
102449,My first visit needs no improvement.,0,visit need no improvement,"['visit', 'visit need', 'visit need no', 'visit need no improvement', 'need', 'need no', 'need no improvement', 'no', 'no improvement', 'improvement']",0,0,1,0.14705882352941177
166038,Szczesik but my visit today was horrible with Dr. Barry Grames.My appointment was for 8:10 today but they called yesterday,1,szczesik visit atrocious dr grimesby appointment call,"['szczesik', 'szczesik visit', 'szczesik visit atrocious', 'szczesik visit atrocious dr', 'szczesik visit atrocious dr grimesby', 'szczesik visit atrocious dr grimesby appointment', 'szczesik visit atrocious dr grimesby appointment call', 'visit', 'visit atrocious', 'visit atrocious dr', 'visit atrocious dr grimesby', 'visit atrocious dr grimesby appointment', 'visit atrocious dr grimesby appointment call', 'atrocious', 'atrocious dr', 'atrocious dr grimesby', 'atrocious dr grimesby appointment', 'atrocious dr grimesby appointment call', 'dr', 'dr grimesby', 'dr grimesby appointment', 'dr grimesby appointment call', 'grimesby', 'grimesby appointment', 'grimesby appointment call', 'appointment', 'appointment call', 'call']",0,0,1,0.09615384615384617
95427,Dr. Helliwell made me feel Very comfortable about my obgyn visit.,0,feel comfortable obey visit,"['feel', 'feel comfortable', 'feel comfortable obey', 'feel comfortable obey visit', 'comfortable', 'comfortable obey', 'comfortable obey visit', 'obey', 'obey visit', 'visit']",0,0,1,0.14705882352941177
91380,Please visit her web site to see the miracles she has preformed on me,0,visit web site miracle preform,"['visit', 'visit web', 'visit web site', 'visit web site miracle', 'visit web site miracle preform', 'web', 'web site', 'web site miracle', 'web site miracle preform', 'site', 'site miracle', 'site miracle preform', 'miracle', 'miracle preform', 'preform']",0,0,1,0.12820512820512822
92214,The office manager was very helpful scheduling my next visits to get my final tooth.,0,office manager helpful schelling visit final tooth,"['office', 'office manager', 'office manager helpful', 'office manager helpful schelling', 'office manager helpful schelling visit', 'office manager helpful schelling visit final', 'office manager helpful schelling visit final tooth', 'manager', 'manager helpful', 'manager helpful schelling', 'manager helpful schelling visit', 'manager helpful schelling visit final', 'manager helpful schelling visit final tooth', 'helpful', 'helpful schelling', 'helpful schelling visit', 'helpful schelling visit final', 'helpful schelling visit final tooth', 'schelling', 'schelling visit', 'schelling visit final', 'schelling visit final tooth', 'visit', 'visit final', 'visit final tooth', 'final', 'final tooth', 'tooth']",0,0,1,0.09615384615384617
117401,"I'm a little on the nervous side when it comes to visiting doctors,",1,little nervous come visit doctor,"['little', 'little nervous', 'little nervous come', 'little nervous come visit', 'little nervous come visit doctor', 'nervous', 'nervous come', 'nervous come visit', 'nervous come visit doctor', 'come', 'come visit', 'come visit doctor', 'visit', 'visit doctor', 'doctor']",0,0,1,0.12820512820512822
69445,After the visit Christy helped answer other questions that I had afterwards!,0,visit jesus help answer question,"['visit', 'visit jesus', 'visit jesus help', 'visit jesus help answer', 'visit jesus help answer question', 'jesus', 'jesus help', 'jesus help answer', 'jesus help answer question', 'help', 'help answer', 'help answer question', 'answer', 'answer question', 'question']",0,0,1,0.12820512820512822
147554,"so many time leave massage no call back ,each visit with the different people",1,time leave massage no visit different people,"['time', 'time leave', 'time leave massage', 'time leave massage no', 'time leave massage no visit', 'time leave massage no visit different', 'time leave massage no visit different people', 'leave', 'leave massage', 'leave massage no', 'leave massage no visit', 'leave massage no visit different', 'leave massage no visit different people', 'massage', 'massage no', 'massage no visit', 'massage no visit different', 'massage no visit different people', 'no', 'no visit', 'no visit different', 'no visit different people', 'visit', 'visit different', 'visit different people', 'different', 'different people', 'people']",0,0,1,0.09615384615384617
89428,I liked the office after my first visit.,0,like office visit,"['like', 'like office', 'like office visit', 'office', 'office visit', 'visit']",0,0,1,0.16666666666666666
101243,"He is a very well educated professional, attentive and supportive making my visit to his office located in Blakeney/Charlotte very positive.",0,educate professional attentive suppurative make visit office locate blakeneycharlotte positive,"['educate', 'educate professional', 'educate professional attentive', 'educate professional attentive suppurative', 'educate professional attentive suppurative make', 'educate professional attentive suppurative make visit', 'educate professional attentive suppurative make visit office', 'educate professional attentive suppurative make visit office locate', 'educate professional attentive suppurative make visit office locate blakeneycharlotte', 'educate professional attentive suppurative make visit office locate blakeneycharlotte positive', 'professional', 'professional attentive', 'professional attentive suppurative', 'professional attentive suppurative make', 'professional attentive suppurative make visit', 'professional attentive suppurative make visit office', 'professional attentive suppurative make visit office locate', 'professional attentive suppurative make visit office locate blakeneycharlotte', 'professional attentive suppurative make visit office locate blakeneycharlotte positive', 'attentive', 'attentive suppurative', 'attentive suppurative make', 'attentive suppurative make visit', 'attentive suppurative make visit office', 'attentive suppurative make visit office locate', 'attentive suppurative make visit office locate blakeneycharlotte', 'attentive suppurative make visit office locate blakeneycharlotte positive', 'suppurative', 'suppurative make', 'suppurative make visit', 'suppurative make visit office', 'suppurative make visit office locate', 'suppurative make visit office locate blakeneycharlotte', 'suppurative make visit office locate blakeneycharlotte positive', 'make', 'make visit', 'make visit office', 'make visit office locate', 'make visit office locate blakeneycharlotte', 'make visit office locate blakeneycharlotte positive', 'visit', 'visit office', 'visit office locate', 'visit office locate blakeneycharlotte', 'visit office locate blakeneycharlotte positive', 'office', 'office locate', 'office locate blakeneycharlotte', 'office locate blakeneycharlotte positive', 'locate', 'locate blakeneycharlotte', 'locate blakeneycharlotte positive', 'blakeneycharlotte', 'blakeneycharlotte positive', 'positive']",0,0,1,0.06329113924050635
