commentId,comment,classification,comment_processed,word_phrase_list,interest,interest personal,personal,personal life,life,similarity_score
161170,I hired a personal trainer to fix the problem areas and was going 3-4x a week for 4 months with no visual results.,1,hire personal trainer fix problem area go x week no ocular result,"['hire', 'hire personal', 'hire personal trainer', 'hire personal trainer fix', 'hire personal trainer fix problem', 'hire personal trainer fix problem area', 'hire personal trainer fix problem area go', 'hire personal trainer fix problem area go x', 'hire personal trainer fix problem area go x week', 'hire personal trainer fix problem area go x week no', 'hire personal trainer fix problem area go x week no ocular', 'hire personal trainer fix problem area go x week no ocular result', 'personal', 'personal trainer', 'personal trainer fix', 'personal trainer fix problem', 'personal trainer fix problem area', 'personal trainer fix problem area go', 'personal trainer fix problem area go x', 'personal trainer fix problem area go x week', 'personal trainer fix problem area go x week no', 'personal trainer fix problem area go x week no ocular', 'personal trainer fix problem area go x week no ocular result', 'trainer', 'trainer fix', 'trainer fix problem', 'trainer fix problem area', 'trainer fix problem area go', 'trainer fix problem area go x', 'trainer fix problem area go x week', 'trainer fix problem area go x week no', 'trainer fix problem area go x week no ocular', 'trainer fix problem area go x week no ocular result', 'fix', 'fix problem', 'fix problem area', 'fix problem area go', 'fix problem area go x', 'fix problem area go x week', 'fix problem area go x week no', 'fix problem area go x week no ocular', 'fix problem area go x week no ocular result', 'problem', 'problem area', 'problem area go', 'problem area go x', 'problem area go x week', 'problem area go x week no', 'problem area go x week no ocular', 'problem area go x week no ocular result', 'area', 'area go', 'area go x', 'area go x week', 'area go x week no', 'area go x week no ocular', 'area go x week no ocular result', 'go', 'go x', 'go x week', 'go x week no', 'go x week no ocular', 'go x week no ocular result', 'x', 'x week', 'x week no', 'x week no ocular', 'x week no ocular result', 'week', 'week no', 'week no ocular', 'week no ocular result', 'no', 'no ocular', 'no ocular result', 'ocular', 'ocular result', 'result']",0,0,1,0,0,0.023809523809523808
169850,and now he has finally got me to a point in which I can live a life that is as pain-free as possible.,0,finally get point live life painfree possible,"['finally', 'finally get', 'finally get point', 'finally get point live', 'finally get point live life', 'finally get point live life painfree', 'finally get point live life painfree possible', 'get', 'get point', 'get point live', 'get point live life', 'get point live life painfree', 'get point live life painfree possible', 'point', 'point live', 'point live life', 'point live life painfree', 'point live life painfree possible', 'live', 'live life', 'live life painfree', 'live life painfree possible', 'life', 'life painfree', 'life painfree possible', 'painfree', 'painfree possible', 'possible']",0,0,0,0,1,0.058823529411764705
92097,and full life now that I have my health back.,0,life health,"['life', 'life health', 'health']",0,0,0,0,1,0.2222222222222222
117102,I've never met anyone in the medical field who is so personable and passionate about their job.,0,meet medical field personal passionate job,"['meet', 'meet medical', 'meet medical field', 'meet medical field personal', 'meet medical field personal passionate', 'meet medical field personal passionate job', 'medical', 'medical field', 'medical field personal', 'medical field personal passionate', 'medical field personal passionate job', 'field', 'field personal', 'field personal passionate', 'field personal passionate job', 'personal', 'personal passionate', 'personal passionate job', 'passionate', 'passionate job', 'job']",0,0,1,0,0,0.07407407407407407
190699,and becoming increasingly more uncomfortable to the point it was effecting the quality of my life.,1,increasingly uncomfortable point effect quality life,"['increasingly', 'increasingly uncomfortable', 'increasingly uncomfortable point', 'increasingly uncomfortable point effect', 'increasingly uncomfortable point effect quality', 'increasingly uncomfortable point effect quality life', 'uncomfortable', 'uncomfortable point', 'uncomfortable point effect', 'uncomfortable point effect quality', 'uncomfortable point effect quality life', 'point', 'point effect', 'point effect quality', 'point effect quality life', 'effect', 'effect quality', 'effect quality life', 'quality', 'quality life', 'life']",0,0,0,0,1,0.07407407407407407
91198,"The first step he takes is to understand your personal body type, where the asymmetries are,",0,step take understand personal body type asymmetry,"['step', 'step take', 'step take understand', 'step take understand personal', 'step take understand personal body', 'step take understand personal body type', 'step take understand personal body type asymmetry', 'take', 'take understand', 'take understand personal', 'take understand personal body', 'take understand personal body type', 'take understand personal body type asymmetry', 'understand', 'understand personal', 'understand personal body', 'understand personal body type', 'understand personal body type asymmetry', 'personal', 'personal body', 'personal body type', 'personal body type asymmetry', 'body', 'body type', 'body type asymmetry', 'type', 'type asymmetry', 'asymmetry']",0,0,1,0,0,0.058823529411764705
191082,"Quite frankly, I'd grown frustrated and down about the issue, my pain was interfering with my lifestyle,",1,honestly grow frustrate issue pain interfere life style,"['honestly', 'honestly grow', 'honestly grow frustrate', 'honestly grow frustrate issue', 'honestly grow frustrate issue pain', 'honestly grow frustrate issue pain interfere', 'honestly grow frustrate issue pain interfere life', 'honestly grow frustrate issue pain interfere life style', 'grow', 'grow frustrate', 'grow frustrate issue', 'grow frustrate issue pain', 'grow frustrate issue pain interfere', 'grow frustrate issue pain interfere life', 'grow frustrate issue pain interfere life style', 'frustrate', 'frustrate issue', 'frustrate issue pain', 'frustrate issue pain interfere', 'frustrate issue pain interfere life', 'frustrate issue pain interfere life style', 'issue', 'issue pain', 'issue pain interfere', 'issue pain interfere life', 'issue pain interfere life style', 'pain', 'pain interfere', 'pain interfere life', 'pain interfere life style', 'interfere', 'interfere life', 'interfere life style', 'life', 'life style', 'style']",0,0,0,0,1,0.047619047619047616
103678,Very personable and attentive.,0,personal attentive,"['personal', 'personal attentive', 'attentive']",0,0,1,0,0,0.2222222222222222
133961,It's a huge relief to be on the road to recovery and being able to have an active life again.,0,huge relief road recovery able active life,"['huge', 'huge relief', 'huge relief road', 'huge relief road recovery', 'huge relief road recovery able', 'huge relief road recovery able active', 'huge relief road recovery able active life', 'relief', 'relief road', 'relief road recovery', 'relief road recovery able', 'relief road recovery able active', 'relief road recovery able active life', 'road', 'road recovery', 'road recovery able', 'road recovery able active', 'road recovery able active life', 'recovery', 'recovery able', 'recovery able active', 'recovery able active life', 'able', 'able active', 'able active life', 'active', 'active life', 'life']",0,0,0,0,1,0.058823529411764705
63787,"He's very personal, easy going and easy to talk to.",0,personal easy go easy talk,"['personal', 'personal easy', 'personal easy go', 'personal easy go easy', 'personal easy go easy talk', 'easy', 'easy go', 'easy go easy', 'easy go easy talk', 'go', 'go easy', 'go easy talk', 'easy', 'easy talk', 'talk']",0,0,1,0,0,0.09523809523809523
