commentId,comment,classification,comment_processed,word_phrase_list,personal,personal professional,professional,similarity_score
110333,"Ava is professional, personable, and above all, very skilled and knowledgeable about her field, both products and the latest skin care procedures.",0,va professional personal skilled knowledgeable field product late skin care procedure,"['va', 'va professional', 'va professional personal', 'va professional personal skilled', 'va professional personal skilled knowledgeable', 'va professional personal skilled knowledgeable field', 'va professional personal skilled knowledgeable field product', 'va professional personal skilled knowledgeable field product late', 'va professional personal skilled knowledgeable field product late skin', 'va professional personal skilled knowledgeable field product late skin care', 'va professional personal skilled knowledgeable field product late skin care procedure', 'professional', 'professional personal', 'professional personal skilled', 'professional personal skilled knowledgeable', 'professional personal skilled knowledgeable field', 'professional personal skilled knowledgeable field product', 'professional personal skilled knowledgeable field product late', 'professional personal skilled knowledgeable field product late skin', 'professional personal skilled knowledgeable field product late skin care', 'professional personal skilled knowledgeable field product late skin care procedure', 'personal', 'personal skilled', 'personal skilled knowledgeable', 'personal skilled knowledgeable field', 'personal skilled knowledgeable field product', 'personal skilled knowledgeable field product late', 'personal skilled knowledgeable field product late skin', 'personal skilled knowledgeable field product late skin care', 'personal skilled knowledgeable field product late skin care procedure', 'skilled', 'skilled knowledgeable', 'skilled knowledgeable field', 'skilled knowledgeable field product', 'skilled knowledgeable field product late', 'skilled knowledgeable field product late skin', 'skilled knowledgeable field product late skin care', 'skilled knowledgeable field product late skin care procedure', 'knowledgeable', 'knowledgeable field', 'knowledgeable field product', 'knowledgeable field product late', 'knowledgeable field product late skin', 'knowledgeable field product late skin care', 'knowledgeable field product late skin care procedure', 'field', 'field product', 'field product late', 'field product late skin', 'field product late skin care', 'field product late skin care procedure', 'product', 'product late', 'product late skin', 'product late skin care', 'product late skin care procedure', 'late', 'late skin', 'late skin care', 'late skin care procedure', 'skin', 'skin care', 'skin care procedure', 'care', 'care procedure', 'procedure']",1,0,1,0.057971014492753624
66515,His personal engagement with the patient.,0,personal engagement patient,"['personal', 'personal engagement', 'personal engagement patient', 'engagement', 'engagement patient', 'patient']",1,0,0,0.2222222222222222
108170,Impressive resume and very personable.,0,impressive resume personal,"['impressive', 'impressive resume', 'impressive resume personal', 'resume', 'resume personal', 'personal']",1,0,0,0.2222222222222222
109041,Dr. Beck is highly rated and very professional.,0,highly rate professional,"['highly', 'highly rate', 'highly rate professional', 'rate', 'rate professional', 'professional']",0,0,1,0.2222222222222222
114754,"She is personable and knowledgeable and friendly, which is what I look for in a physician.",0,personal knowledgeable friendly look doctor,"['personal', 'personal knowledgeable', 'personal knowledgeable friendly', 'personal knowledgeable friendly look', 'personal knowledgeable friendly look doctor', 'knowledgeable', 'knowledgeable friendly', 'knowledgeable friendly look', 'knowledgeable friendly look doctor', 'friendly', 'friendly look', 'friendly look doctor', 'look', 'look doctor', 'doctor']",1,0,0,0.1111111111111111
64861,She was very personable.,0,personal,['personal'],1,0,0,0.5
62045,"He takes a personal interest in your health, your activity, and everything.",0,take personal interest health activity,"['take', 'take personal', 'take personal interest', 'take personal interest health', 'take personal interest health activity', 'personal', 'personal interest', 'personal interest health', 'personal interest health activity', 'interest', 'interest health', 'interest health activity', 'health', 'health activity', 'activity']",1,0,0,0.1111111111111111
112170,He was extremely unprofessional and seems to be suffering from anger issues.,1,extremely professional suffer anger issue,"['extremely', 'extremely professional', 'extremely professional suffer', 'extremely professional suffer anger', 'extremely professional suffer anger issue', 'professional', 'professional suffer', 'professional suffer anger', 'professional suffer anger issue', 'suffer', 'suffer anger', 'suffer anger issue', 'anger', 'anger issue', 'issue']",0,0,1,0.1111111111111111
131671,Our anxiety was eased and we were treated like professionals and not just another case to be seen.,0,anxiety stop treat like professional not case see,"['anxiety', 'anxiety stop', 'anxiety stop treat', 'anxiety stop treat like', 'anxiety stop treat like professional', 'anxiety stop treat like professional not', 'anxiety stop treat like professional not case', 'anxiety stop treat like professional not case see', 'stop', 'stop treat', 'stop treat like', 'stop treat like professional', 'stop treat like professional not', 'stop treat like professional not case', 'stop treat like professional not case see', 'treat', 'treat like', 'treat like professional', 'treat like professional not', 'treat like professional not case', 'treat like professional not case see', 'like', 'like professional', 'like professional not', 'like professional not case', 'like professional not case see', 'professional', 'professional not', 'professional not case', 'professional not case see', 'not', 'not case', 'not case see', 'case', 'case see', 'see']",0,0,1,0.05128205128205128
122873,He is always professional and never speaks down to me/us.,0,professional speak mess,"['professional', 'professional speak', 'professional speak mess', 'speak', 'speak mess', 'mess']",0,0,1,0.2222222222222222
