commentId,comment,classification,comment_processed,word_phrase_list,no,no disappointment,disappointment,similarity_score
169087,"There's no annoying beeping machines, not a plethora of other surgeries happening, it was about me and making me comfortable.",0,no annoying keep machine not overabundant forgery happen make comfortable,"['no', 'no annoying', 'no annoying keep', 'no annoying keep machine', 'no annoying keep machine not', 'no annoying keep machine not overabundant', 'no annoying keep machine not overabundant forgery', 'no annoying keep machine not overabundant forgery happen', 'no annoying keep machine not overabundant forgery happen make', 'no annoying keep machine not overabundant forgery happen make comfortable', 'annoying', 'annoying keep', 'annoying keep machine', 'annoying keep machine not', 'annoying keep machine not overabundant', 'annoying keep machine not overabundant forgery', 'annoying keep machine not overabundant forgery happen', 'annoying keep machine not overabundant forgery happen make', 'annoying keep machine not overabundant forgery happen make comfortable', 'keep', 'keep machine', 'keep machine not', 'keep machine not overabundant', 'keep machine not overabundant forgery', 'keep machine not overabundant forgery happen', 'keep machine not overabundant forgery happen make', 'keep machine not overabundant forgery happen make comfortable', 'machine', 'machine not', 'machine not overabundant', 'machine not overabundant forgery', 'machine not overabundant forgery happen', 'machine not overabundant forgery happen make', 'machine not overabundant forgery happen make comfortable', 'not', 'not overabundant', 'not overabundant forgery', 'not overabundant forgery happen', 'not overabundant forgery happen make', 'not overabundant forgery happen make comfortable', 'overabundant', 'overabundant forgery', 'overabundant forgery happen', 'overabundant forgery happen make', 'overabundant forgery happen make comfortable', 'forgery', 'forgery happen', 'forgery happen make', 'forgery happen make comfortable', 'happen', 'happen make', 'happen make comfortable', 'make', 'make comfortable', 'comfortable']",1,0,0,0.034482758620689655
187296,Hayley Daunis NP was excellent in educating me about hormone therapy,0,harley davis no excellent education harmony therapy,"['harley', 'harley davis', 'harley davis no', 'harley davis no excellent', 'harley davis no excellent education', 'harley davis no excellent education harmony', 'harley davis no excellent education harmony therapy', 'davis', 'davis no', 'davis no excellent', 'davis no excellent education', 'davis no excellent education harmony', 'davis no excellent education harmony therapy', 'no', 'no excellent', 'no excellent education', 'no excellent education harmony', 'no excellent education harmony therapy', 'excellent', 'excellent education', 'excellent education harmony', 'excellent education harmony therapy', 'education', 'education harmony', 'education harmony therapy', 'harmony', 'harmony therapy', 'therapy']",1,0,0,0.06451612903225806
172947,ahorita todas quedamos patinamos Pero hay algunas cosas que no es de nuestro conocimiento y aquí las venimos a aprender.,0,aorta patinamos hay lagoon que no e delaware austro conocimiento y gold render,"['aorta', 'aorta patinamos', 'aorta patinamos hay', 'aorta patinamos hay lagoon', 'aorta patinamos hay lagoon que', 'aorta patinamos hay lagoon que no', 'aorta patinamos hay lagoon que no e', 'aorta patinamos hay lagoon que no e delaware', 'aorta patinamos hay lagoon que no e delaware austro', 'aorta patinamos hay lagoon que no e delaware austro conocimiento', 'aorta patinamos hay lagoon que no e delaware austro conocimiento y', 'aorta patinamos hay lagoon que no e delaware austro conocimiento y gold', 'aorta patinamos hay lagoon que no e delaware austro conocimiento y gold render', 'patinamos', 'patinamos hay', 'patinamos hay lagoon', 'patinamos hay lagoon que', 'patinamos hay lagoon que no', 'patinamos hay lagoon que no e', 'patinamos hay lagoon que no e delaware', 'patinamos hay lagoon que no e delaware austro', 'patinamos hay lagoon que no e delaware austro conocimiento', 'patinamos hay lagoon que no e delaware austro conocimiento y', 'patinamos hay lagoon que no e delaware austro conocimiento y gold', 'patinamos hay lagoon que no e delaware austro conocimiento y gold render', 'hay', 'hay lagoon', 'hay lagoon que', 'hay lagoon que no', 'hay lagoon que no e', 'hay lagoon que no e delaware', 'hay lagoon que no e delaware austro', 'hay lagoon que no e delaware austro conocimiento', 'hay lagoon que no e delaware austro conocimiento y', 'hay lagoon que no e delaware austro conocimiento y gold', 'hay lagoon que no e delaware austro conocimiento y gold render', 'lagoon', 'lagoon que', 'lagoon que no', 'lagoon que no e', 'lagoon que no e delaware', 'lagoon que no e delaware austro', 'lagoon que no e delaware austro conocimiento', 'lagoon que no e delaware austro conocimiento y', 'lagoon que no e delaware austro conocimiento y gold', 'lagoon que no e delaware austro conocimiento y gold render', 'que', 'que no', 'que no e', 'que no e delaware', 'que no e delaware austro', 'que no e delaware austro conocimiento', 'que no e delaware austro conocimiento y', 'que no e delaware austro conocimiento y gold', 'que no e delaware austro conocimiento y gold render', 'no', 'no e', 'no e delaware', 'no e delaware austro', 'no e delaware austro conocimiento', 'no e delaware austro conocimiento y', 'no e delaware austro conocimiento y gold', 'no e delaware austro conocimiento y gold render', 'e', 'e delaware', 'e delaware austro', 'e delaware austro conocimiento', 'e delaware austro conocimiento y', 'e delaware austro conocimiento y gold', 'e delaware austro conocimiento y gold render', 'delaware', 'delaware austro', 'delaware austro conocimiento', 'delaware austro conocimiento y', 'delaware austro conocimiento y gold', 'delaware austro conocimiento y gold render', 'austro', 'austro conocimiento', 'austro conocimiento y', 'austro conocimiento y gold', 'austro conocimiento y gold render', 'conocimiento', 'conocimiento y', 'conocimiento y gold', 'conocimiento y gold render', 'y', 'y gold', 'y gold render', 'gold', 'gold render', 'render']",1,0,0,0.02127659574468085
145473,He is always determined to FIND the cause no matter how elusive it may be.,0,determine find cause no matter elusive,"['determine', 'determine find', 'determine find cause', 'determine find cause no', 'determine find cause no matter', 'determine find cause no matter elusive', 'find', 'find cause', 'find cause no', 'find cause no matter', 'find cause no matter elusive', 'cause', 'cause no', 'cause no matter', 'cause no matter elusive', 'no', 'no matter', 'no matter elusive', 'matter', 'matter elusive', 'elusive']",1,0,0,0.08333333333333333
131106,"The procedure from start to finish was very professional, I felt very comfortable, and there were no major post-op complications (yet).",0,procedure start finish professional feel comfortable no major rostov complication,"['procedure', 'procedure start', 'procedure start finish', 'procedure start finish professional', 'procedure start finish professional feel', 'procedure start finish professional feel comfortable', 'procedure start finish professional feel comfortable no', 'procedure start finish professional feel comfortable no major', 'procedure start finish professional feel comfortable no major rostov', 'procedure start finish professional feel comfortable no major rostov complication', 'start', 'start finish', 'start finish professional', 'start finish professional feel', 'start finish professional feel comfortable', 'start finish professional feel comfortable no', 'start finish professional feel comfortable no major', 'start finish professional feel comfortable no major rostov', 'start finish professional feel comfortable no major rostov complication', 'finish', 'finish professional', 'finish professional feel', 'finish professional feel comfortable', 'finish professional feel comfortable no', 'finish professional feel comfortable no major', 'finish professional feel comfortable no major rostov', 'finish professional feel comfortable no major rostov complication', 'professional', 'professional feel', 'professional feel comfortable', 'professional feel comfortable no', 'professional feel comfortable no major', 'professional feel comfortable no major rostov', 'professional feel comfortable no major rostov complication', 'feel', 'feel comfortable', 'feel comfortable no', 'feel comfortable no major', 'feel comfortable no major rostov', 'feel comfortable no major rostov complication', 'comfortable', 'comfortable no', 'comfortable no major', 'comfortable no major rostov', 'comfortable no major rostov complication', 'no', 'no major', 'no major rostov', 'no major rostov complication', 'major', 'major rostov', 'major rostov complication', 'rostov', 'rostov complication', 'complication']",1,0,0,0.034482758620689655
181675,I was able to go on a walk the night of the surgery and felt back to normal the next day - no grogginess whatsoever.,1,able walk surgery feel normal no grogginess any,"['able', 'able walk', 'able walk surgery', 'able walk surgery feel', 'able walk surgery feel normal', 'able walk surgery feel normal no', 'able walk surgery feel normal no grogginess', 'able walk surgery feel normal no grogginess any', 'walk', 'walk surgery', 'walk surgery feel', 'walk surgery feel normal', 'walk surgery feel normal no', 'walk surgery feel normal no grogginess', 'walk surgery feel normal no grogginess any', 'surgery', 'surgery feel', 'surgery feel normal', 'surgery feel normal no', 'surgery feel normal no grogginess', 'surgery feel normal no grogginess any', 'feel', 'feel normal', 'feel normal no', 'feel normal no grogginess', 'feel normal no grogginess any', 'normal', 'normal no', 'normal no grogginess', 'normal no grogginess any', 'no', 'no grogginess', 'no grogginess any', 'grogginess', 'grogginess any', 'any']",1,0,0,0.05128205128205128
68174,No changes needed.,0,no change need,"['no', 'no change', 'no change need', 'change', 'change need', 'need']",1,0,0,0.2222222222222222
102332,No Complains.,0,no complain,"['no', 'no complain', 'complain']",1,0,0,0.3333333333333333
83604,There was little to no pain during this procedure,0,little no pain procedure,"['little', 'little no', 'little no pain', 'little no pain procedure', 'no', 'no pain', 'no pain procedure', 'pain', 'pain procedure', 'procedure']",1,0,0,0.15384615384615385
185109,Dr. Angela Rodriguez (who is no longer at the practice) was amazing.,0,rodriguez no long practice amaze,"['rodriguez', 'rodriguez no', 'rodriguez no long', 'rodriguez no long practice', 'rodriguez no long practice amaze', 'no', 'no long', 'no long practice', 'no long practice amaze', 'long', 'long practice', 'long practice amaze', 'practice', 'practice amaze', 'amaze']",1,0,0,0.1111111111111111
145381,THERE ARE NO WORDS OF MY APPRECIATION..wE WILL BE FOREVER IN YOUR DEBT YOU WILL BE FOREVER IN OUR HEARTS!,0,no word appreciation forever debt forever heart,"['no', 'no word', 'no word appreciation', 'no word appreciation forever', 'no word appreciation forever debt', 'no word appreciation forever debt forever', 'no word appreciation forever debt forever heart', 'word', 'word appreciation', 'word appreciation forever', 'word appreciation forever debt', 'word appreciation forever debt forever', 'word appreciation forever debt forever heart', 'appreciation', 'appreciation forever', 'appreciation forever debt', 'appreciation forever debt forever', 'appreciation forever debt forever heart', 'forever', 'forever debt', 'forever debt forever', 'forever debt forever heart', 'debt', 'debt forever', 'debt forever heart', 'forever', 'forever heart', 'heart']",1,0,0,0.06451612903225806
