commentId,comment,classification,comment_processed,word_phrase_list,reception,reception incredibly,reception incredibly rude,incredibly,incredibly rude,rude,similarity_score
104337,and I believe a similar course on legislation and administrative policy would have been incredibly helpful.,1,believe similar course legislation administrative policy incredibly helpful,"['believe', 'believe similar', 'believe similar course', 'believe similar course legislation', 'believe similar course legislation administrative', 'believe similar course legislation administrative policy', 'believe similar course legislation administrative policy incredibly', 'believe similar course legislation administrative policy incredibly helpful', 'similar', 'similar course', 'similar course legislation', 'similar course legislation administrative', 'similar course legislation administrative policy', 'similar course legislation administrative policy incredibly', 'similar course legislation administrative policy incredibly helpful', 'course', 'course legislation', 'course legislation administrative', 'course legislation administrative policy', 'course legislation administrative policy incredibly', 'course legislation administrative policy incredibly helpful', 'legislation', 'legislation administrative', 'legislation administrative policy', 'legislation administrative policy incredibly', 'legislation administrative policy incredibly helpful', 'administrative', 'administrative policy', 'administrative policy incredibly', 'administrative policy incredibly helpful', 'policy', 'policy incredibly', 'policy incredibly helpful', 'incredibly', 'incredibly helpful', 'helpful']",0,0,0,1,0,0,0.047619047619047616
108524,We should have ran out as soon as we saw his receptionist!,1,run soon see reception,"['run', 'run soon', 'run soon see', 'run soon see reception', 'soon', 'soon see', 'soon see reception', 'see', 'see reception', 'reception']",1,0,0,0,0,0,0.125
149223,The front desk girl who answered the phone (11/4/2020 around 9:30 am) was extremely rude,1,desk girl answer phone extremely rude,"['desk', 'desk girl', 'desk girl answer', 'desk girl answer phone', 'desk girl answer phone extremely', 'desk girl answer phone extremely rude', 'girl', 'girl answer', 'girl answer phone', 'girl answer phone extremely', 'girl answer phone extremely rude', 'answer', 'answer phone', 'answer phone extremely', 'answer phone extremely rude', 'phone', 'phone extremely', 'phone extremely rude', 'extremely', 'extremely rude', 'rude']",0,0,0,0,0,1,0.07407407407407407
114447,This doctor was extremely rude and had no bedside manner.,1,extremely rude no bedside manner,"['extremely', 'extremely rude', 'extremely rude no', 'extremely rude no bedside', 'extremely rude no bedside manner', 'rude', 'rude no', 'rude no bedside', 'rude no bedside manner', 'no', 'no bedside', 'no bedside manner', 'bedside', 'bedside manner', 'manner']",0,0,0,0,0,1,0.09523809523809523
87434,the place has a very nice reception area.,0,place nice reception area,"['place', 'place nice', 'place nice reception', 'place nice reception area', 'nice', 'nice reception', 'nice reception area', 'reception', 'reception area', 'area']",1,0,0,0,0,0,0.125
121688,Very rude and self Righteous.,1,rude self righteous,"['rude', 'rude self', 'rude self righteous', 'self', 'self righteous', 'righteous']",0,0,0,0,0,1,0.16666666666666666
175556,"However, Dr. Haddad seemed incredibly rushed and even annoyed, that I was only there for my birth control.",1,incredibly rush annoyed birth control,"['incredibly', 'incredibly rush', 'incredibly rush annoyed', 'incredibly rush annoyed birth', 'incredibly rush annoyed birth control', 'rush', 'rush annoyed', 'rush annoyed birth', 'rush annoyed birth control', 'annoyed', 'annoyed birth', 'annoyed birth control', 'birth', 'birth control', 'control']",0,0,0,1,0,0,0.09523809523809523
77618,My consultation was done by Paty the receptionist.,0,consultation party reception,"['consultation', 'consultation party', 'consultation party reception', 'party', 'party reception', 'reception']",1,0,0,0,0,0,0.16666666666666666
121404,"Overall, it was an incredibly disappointing experience and I would never recommend him to anyone.",1,overall incredibly disappoint experience recommend,"['overall', 'overall incredibly', 'overall incredibly disappoint', 'overall incredibly disappoint experience', 'overall incredibly disappoint experience recommend', 'incredibly', 'incredibly disappoint', 'incredibly disappoint experience', 'incredibly disappoint experience recommend', 'disappoint', 'disappoint experience', 'disappoint experience recommend', 'experience', 'experience recommend', 'recommend']",0,0,0,1,0,0,0.09523809523809523
178708,Never ever in my life I saw people acting so rude especially in private clinics,1,life see people act rude especially private clinic,"['life', 'life see', 'life see people', 'life see people act', 'life see people act rude', 'life see people act rude especially', 'life see people act rude especially private', 'life see people act rude especially private clinic', 'see', 'see people', 'see people act', 'see people act rude', 'see people act rude especially', 'see people act rude especially private', 'see people act rude especially private clinic', 'people', 'people act', 'people act rude', 'people act rude especially', 'people act rude especially private', 'people act rude especially private clinic', 'act', 'act rude', 'act rude especially', 'act rude especially private', 'act rude especially private clinic', 'rude', 'rude especially', 'rude especially private', 'rude especially private clinic', 'especially', 'especially private', 'especially private clinic', 'private', 'private clinic', 'clinic']",0,0,0,0,0,1,0.047619047619047616
174335,Dr. Griffin was not rude but it was a transaction.,1,not rude transaction,"['not', 'not rude', 'not rude transaction', 'rude', 'rude transaction', 'transaction']",0,0,0,0,0,1,0.16666666666666666
191002,The door to the rest room is dirty and needs a fresh coat of paint as does the wall by the receptionist desk.,1,door rest room dirty need fresh coat paint wall reception desk,"['door', 'door rest', 'door rest room', 'door rest room dirty', 'door rest room dirty need', 'door rest room dirty need fresh', 'door rest room dirty need fresh coat', 'door rest room dirty need fresh coat paint', 'door rest room dirty need fresh coat paint wall', 'door rest room dirty need fresh coat paint wall reception', 'door rest room dirty need fresh coat paint wall reception desk', 'rest', 'rest room', 'rest room dirty', 'rest room dirty need', 'rest room dirty need fresh', 'rest room dirty need fresh coat', 'rest room dirty need fresh coat paint', 'rest room dirty need fresh coat paint wall', 'rest room dirty need fresh coat paint wall reception', 'rest room dirty need fresh coat paint wall reception desk', 'room', 'room dirty', 'room dirty need', 'room dirty need fresh', 'room dirty need fresh coat', 'room dirty need fresh coat paint', 'room dirty need fresh coat paint wall', 'room dirty need fresh coat paint wall reception', 'room dirty need fresh coat paint wall reception desk', 'dirty', 'dirty need', 'dirty need fresh', 'dirty need fresh coat', 'dirty need fresh coat paint', 'dirty need fresh coat paint wall', 'dirty need fresh coat paint wall reception', 'dirty need fresh coat paint wall reception desk', 'need', 'need fresh', 'need fresh coat', 'need fresh coat paint', 'need fresh coat paint wall', 'need fresh coat paint wall reception', 'need fresh coat paint wall reception desk', 'fresh', 'fresh coat', 'fresh coat paint', 'fresh coat paint wall', 'fresh coat paint wall reception', 'fresh coat paint wall reception desk', 'coat', 'coat paint', 'coat paint wall', 'coat paint wall reception', 'coat paint wall reception desk', 'paint', 'paint wall', 'paint wall reception', 'paint wall reception desk', 'wall', 'wall reception', 'wall reception desk', 'reception', 'reception desk', 'desk']",1,0,0,0,0,0,0.027777777777777776
133895,"In particular, I'd like to mention Kathy, the office receptionist, who was very pleasant to speak with both over the phone",0,particular like mention path office reception pleasant speak phone,"['particular', 'particular like', 'particular like mention', 'particular like mention path', 'particular like mention path office', 'particular like mention path office reception', 'particular like mention path office reception pleasant', 'particular like mention path office reception pleasant speak', 'particular like mention path office reception pleasant speak phone', 'like', 'like mention', 'like mention path', 'like mention path office', 'like mention path office reception', 'like mention path office reception pleasant', 'like mention path office reception pleasant speak', 'like mention path office reception pleasant speak phone', 'mention', 'mention path', 'mention path office', 'mention path office reception', 'mention path office reception pleasant', 'mention path office reception pleasant speak', 'mention path office reception pleasant speak phone', 'path', 'path office', 'path office reception', 'path office reception pleasant', 'path office reception pleasant speak', 'path office reception pleasant speak phone', 'office', 'office reception', 'office reception pleasant', 'office reception pleasant speak', 'office reception pleasant speak phone', 'reception', 'reception pleasant', 'reception pleasant speak', 'reception pleasant speak phone', 'pleasant', 'pleasant speak', 'pleasant speak phone', 'speak', 'speak phone', 'phone']",1,0,0,0,0,0,0.0392156862745098
103836,When I first called their office I was speaking to a rude woman,1,call office speak rude woman,"['call', 'call office', 'call office speak', 'call office speak rude', 'call office speak rude woman', 'office', 'office speak', 'office speak rude', 'office speak rude woman', 'speak', 'speak rude', 'speak rude woman', 'rude', 'rude woman', 'woman']",0,0,0,0,0,1,0.09523809523809523
146799,"The surgery coordinator, was very rude and zero sympathy for my loss.",1,surgery coordinate rude sympathy loss,"['surgery', 'surgery coordinate', 'surgery coordinate rude', 'surgery coordinate rude sympathy', 'surgery coordinate rude sympathy loss', 'coordinate', 'coordinate rude', 'coordinate rude sympathy', 'coordinate rude sympathy loss', 'rude', 'rude sympathy', 'rude sympathy loss', 'sympathy', 'sympathy loss', 'loss']",0,0,0,0,0,1,0.09523809523809523
