commentId,comment,classification,comment_processed,word_phrase_list,yea,alopecia,gun,gun know,know,know use,know use goose,use,use goose,goose,suggest,similarity_score
112018,I barely had any bruising or discomfort post surgery because Dr. Pearlman really knows his stuff!,0,barely bruise discomfort post surgery dr parkman know stuff,"['barely', 'barely bruise', 'barely bruise discomfort', 'barely bruise discomfort post', 'barely bruise discomfort post surgery', 'barely bruise discomfort post surgery dr', 'barely bruise discomfort post surgery dr parkman', 'barely bruise discomfort post surgery dr parkman know', 'barely bruise discomfort post surgery dr parkman know stuff', 'bruise', 'bruise discomfort', 'bruise discomfort post', 'bruise discomfort post surgery', 'bruise discomfort post surgery dr', 'bruise discomfort post surgery dr parkman', 'bruise discomfort post surgery dr parkman know', 'bruise discomfort post surgery dr parkman know stuff', 'discomfort', 'discomfort post', 'discomfort post surgery', 'discomfort post surgery dr', 'discomfort post surgery dr parkman', 'discomfort post surgery dr parkman know', 'discomfort post surgery dr parkman know stuff', 'post', 'post surgery', 'post surgery dr', 'post surgery dr parkman', 'post surgery dr parkman know', 'post surgery dr parkman know stuff', 'surgery', 'surgery dr', 'surgery dr parkman', 'surgery dr parkman know', 'surgery dr parkman know stuff', 'dr', 'dr parkman', 'dr parkman know', 'dr parkman know stuff', 'parkman', 'parkman know', 'parkman know stuff', 'know', 'know stuff', 'stuff']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
189420,Little does she know that she lost all her staff that started with us 3 years ago.,1,little know lose staff start,"['little', 'little know', 'little know lose', 'little know lose staff', 'little know lose staff start', 'know', 'know lose', 'know lose staff', 'know lose staff start', 'lose', 'lose staff', 'lose staff start', 'staff', 'staff start', 'start']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
79045,and knew her stuff BUT she does not make you feel at home or comfortable.,1,know stuff not feel home comfortable,"['know', 'know stuff', 'know stuff not', 'know stuff not feel', 'know stuff not feel home', 'know stuff not feel home comfortable', 'stuff', 'stuff not', 'stuff not feel', 'stuff not feel home', 'stuff not feel home comfortable', 'not', 'not feel', 'not feel home', 'not feel home comfortable', 'feel', 'feel home', 'feel home comfortable', 'home', 'home comfortable', 'comfortable']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
124423,I've been seeing Tracy monthly and using the suggested image skin care products for almost a year now and the change is unbelievable.,0,see trace suggest image skin care product change unbelievable,"['see', 'see trace', 'see trace suggest', 'see trace suggest image', 'see trace suggest image skin', 'see trace suggest image skin care', 'see trace suggest image skin care product', 'see trace suggest image skin care product change', 'see trace suggest image skin care product change unbelievable', 'trace', 'trace suggest', 'trace suggest image', 'trace suggest image skin', 'trace suggest image skin care', 'trace suggest image skin care product', 'trace suggest image skin care product change', 'trace suggest image skin care product change unbelievable', 'suggest', 'suggest image', 'suggest image skin', 'suggest image skin care', 'suggest image skin care product', 'suggest image skin care product change', 'suggest image skin care product change unbelievable', 'image', 'image skin', 'image skin care', 'image skin care product', 'image skin care product change', 'image skin care product change unbelievable', 'skin', 'skin care', 'skin care product', 'skin care product change', 'skin care product change unbelievable', 'care', 'care product', 'care product change', 'care product change unbelievable', 'product', 'product change', 'product change unbelievable', 'change', 'change unbelievable', 'unbelievable']",0,0,0,0,0,0,0,0,0,0,1,0.0273972602739726
185208,The nurse that has assisted him clearly knows what he is doing and also answers questions asked.,0,nurse assist clearly know answer question ask,"['nurse', 'nurse assist', 'nurse assist clearly', 'nurse assist clearly know', 'nurse assist clearly know answer', 'nurse assist clearly know answer question', 'nurse assist clearly know answer question ask', 'assist', 'assist clearly', 'assist clearly know', 'assist clearly know answer', 'assist clearly know answer question', 'assist clearly know answer question ask', 'clearly', 'clearly know', 'clearly know answer', 'clearly know answer question', 'clearly know answer question ask', 'know', 'know answer', 'know answer question', 'know answer question ask', 'answer', 'answer question', 'answer question ask', 'question', 'question ask', 'ask']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
65184,He was very professional and knew what he was doing.,0,professional know,"['professional', 'professional know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
125830,I had extreme elbow pain and I was relieved to know that he was non-operative,0,extreme elbow pain relieve know cooperative,"['extreme', 'extreme elbow', 'extreme elbow pain', 'extreme elbow pain relieve', 'extreme elbow pain relieve know', 'extreme elbow pain relieve know cooperative', 'elbow', 'elbow pain', 'elbow pain relieve', 'elbow pain relieve know', 'elbow pain relieve know cooperative', 'pain', 'pain relieve', 'pain relieve know', 'pain relieve know cooperative', 'relieve', 'relieve know', 'relieve know cooperative', 'know', 'know cooperative', 'cooperative']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
186679,"This allows you to ""get to know"" them and it allows them to get to know you.",0,allow know allow know,"['allow', 'allow know', 'allow know allow', 'allow know allow know', 'know', 'know allow', 'know allow know', 'allow', 'allow know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
148998,I called the office right away to let them know about the overcharge.,1,call office right away let know overcharge,"['call', 'call office', 'call office right', 'call office right away', 'call office right away let', 'call office right away let know', 'call office right away let know overcharge', 'office', 'office right', 'office right away', 'office right away let', 'office right away let know', 'office right away let know overcharge', 'right', 'right away', 'right away let', 'right away let know', 'right away let know overcharge', 'away', 'away let', 'away let know', 'away let know overcharge', 'let', 'let know', 'let know overcharge', 'know', 'know overcharge', 'overcharge']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
69347,Susie needs to smile more! --Roger,1,use need smile roger,"['use', 'use need', 'use need smile', 'use need smile roger', 'need', 'need smile', 'need smile roger', 'smile', 'smile roger', 'roger']",0,0,0,0,0,0,0,1,0,0,0,0.05263157894736842
114902,My pain was awful and I had to use a walker with difficulty.,1,pain awful use walker difficulty,"['pain', 'pain awful', 'pain awful use', 'pain awful use walker', 'pain awful use walker difficulty', 'awful', 'awful use', 'awful use walker', 'awful use walker difficulty', 'use', 'use walker', 'use walker difficulty', 'walker', 'walker difficulty', 'difficulty']",0,0,0,0,0,0,0,1,0,0,0,0.046511627906976744
147076,and knew that he would be able to give me the results I was looking for.,0,know able result look,"['know', 'know able', 'know able result', 'know able result look', 'able', 'able result', 'able result look', 'result', 'result look', 'look']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
126324,"For almost a decade, I have known Dr. Dalena to be a doctor who has each of his patient's best interests at heart.",0,know dr talent doctor patient good interest heart,"['know', 'know dr', 'know dr talent', 'know dr talent doctor', 'know dr talent doctor patient', 'know dr talent doctor patient good', 'know dr talent doctor patient good interest', 'know dr talent doctor patient good interest heart', 'dr', 'dr talent', 'dr talent doctor', 'dr talent doctor patient', 'dr talent doctor patient good', 'dr talent doctor patient good interest', 'dr talent doctor patient good interest heart', 'talent', 'talent doctor', 'talent doctor patient', 'talent doctor patient good', 'talent doctor patient good interest', 'talent doctor patient good interest heart', 'doctor', 'doctor patient', 'doctor patient good', 'doctor patient good interest', 'doctor patient good interest heart', 'patient', 'patient good', 'patient good interest', 'patient good interest heart', 'good', 'good interest', 'good interest heart', 'interest', 'interest heart', 'heart']",0,0,0,0,1,0,0,0,0,0,0,0.03125
180589,Does anyone know of Janet Lazarus's whereabouts?!,1,know whereabouts,"['know', 'know whereabouts', 'whereabouts']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
114214,She took care so as not to use excessive force.,0,take care not use excessive force,"['take', 'take care', 'take care not', 'take care not use', 'take care not use excessive', 'take care not use excessive force', 'care', 'care not', 'care not use', 'care not use excessive', 'care not use excessive force', 'not', 'not use', 'not use excessive', 'not use excessive force', 'use', 'use excessive', 'use excessive force', 'excessive', 'excessive force', 'force']",0,0,0,0,0,0,0,1,0,0,0,0.04081632653061224
98457,"Very thorough and clear, Highly suggest.",0,thorough clear highly suggest,"['thorough', 'thorough clear', 'thorough clear highly', 'thorough clear highly suggest', 'clear', 'clear highly', 'clear highly suggest', 'highly', 'highly suggest', 'suggest']",0,0,0,0,0,0,0,0,0,0,1,0.05263157894736842
86322,Dr. Davoudi basically suggested that I was crazy,1,suggest crazy,"['suggest', 'suggest crazy', 'crazy']",0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806
155832,Firstable i will never ever pay for Kybella if i know that i need to pay for,1,firstable pay kybella know need pay,"['firstable', 'firstable pay', 'firstable pay kybella', 'firstable pay kybella know', 'firstable pay kybella know need', 'firstable pay kybella know need pay', 'pay', 'pay kybella', 'pay kybella know', 'pay kybella know need', 'pay kybella know need pay', 'kybella', 'kybella know', 'kybella know need', 'kybella know need pay', 'know', 'know need', 'know need pay', 'need', 'need pay', 'pay']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
152952,This time I have to give Susie a thank haven't felt this good since July of 2020,0,time use thank feel good,"['time', 'time use', 'time use thank', 'time use thank feel', 'time use thank feel good', 'use', 'use thank', 'use thank feel', 'use thank feel good', 'thank', 'thank feel', 'thank feel good', 'feel', 'feel good', 'good']",0,0,0,0,0,0,0,1,0,0,0,0.046511627906976744
