commentId,comment,classification,comment_processed,word_phrase_list,possible,expect,outline,similarity_score
167393,"From our first zoom call to a follow-up about an hour ago, I experienced everything I expected from a top plastic surgeon.",0,room follow experience expect plastic surgeon,"['room', 'room follow', 'room follow experience', 'room follow experience expect', 'room follow experience expect plastic', 'room follow experience expect plastic surgeon', 'follow', 'follow experience', 'follow experience expect', 'follow experience expect plastic', 'follow experience expect plastic surgeon', 'experience', 'experience expect', 'experience expect plastic', 'experience expect plastic surgeon', 'expect', 'expect plastic', 'expect plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,1,0,0.07407407407407407
73087,"However, we finally got there and are expecting twins.",0,finally get expect twin,"['finally', 'finally get', 'finally get expect', 'finally get expect twin', 'get', 'get expect', 'get expect twin', 'expect', 'expect twin', 'twin']",0,1,0,0.125
87124,"As a potential patient, I expected to be treated with courtesy",1,potential patient expect treat courtesy,"['potential', 'potential patient', 'potential patient expect', 'potential patient expect treat', 'potential patient expect treat courtesy', 'patient', 'patient expect', 'patient expect treat', 'patient expect treat courtesy', 'expect', 'expect treat', 'expect treat courtesy', 'treat', 'treat courtesy', 'courtesy']",0,1,0,0.09523809523809523
188200,"nor were thorough in your explanation to ensure that we were aligned on possible treatments, diagnoses, etc.",1,thorough explanation ensure sign possible treatment diagnosis etc,"['thorough', 'thorough explanation', 'thorough explanation ensure', 'thorough explanation ensure sign', 'thorough explanation ensure sign possible', 'thorough explanation ensure sign possible treatment', 'thorough explanation ensure sign possible treatment diagnosis', 'thorough explanation ensure sign possible treatment diagnosis etc', 'explanation', 'explanation ensure', 'explanation ensure sign', 'explanation ensure sign possible', 'explanation ensure sign possible treatment', 'explanation ensure sign possible treatment diagnosis', 'explanation ensure sign possible treatment diagnosis etc', 'ensure', 'ensure sign', 'ensure sign possible', 'ensure sign possible treatment', 'ensure sign possible treatment diagnosis', 'ensure sign possible treatment diagnosis etc', 'sign', 'sign possible', 'sign possible treatment', 'sign possible treatment diagnosis', 'sign possible treatment diagnosis etc', 'possible', 'possible treatment', 'possible treatment diagnosis', 'possible treatment diagnosis etc', 'treatment', 'treatment diagnosis', 'treatment diagnosis etc', 'diagnosis', 'diagnosis etc', 'etc']",1,0,0,0.047619047619047616
150788,and the lovely staff gladly explained to me what the experience would be like and what to expect.,0,lovely staff gladly explain experience like expect,"['lovely', 'lovely staff', 'lovely staff gladly', 'lovely staff gladly explain', 'lovely staff gladly explain experience', 'lovely staff gladly explain experience like', 'lovely staff gladly explain experience like expect', 'staff', 'staff gladly', 'staff gladly explain', 'staff gladly explain experience', 'staff gladly explain experience like', 'staff gladly explain experience like expect', 'gladly', 'gladly explain', 'gladly explain experience', 'gladly explain experience like', 'gladly explain experience like expect', 'explain', 'explain experience', 'explain experience like', 'explain experience like expect', 'experience', 'experience like', 'experience like expect', 'like', 'like expect', 'expect']",0,1,0,0.058823529411764705
152198,"Dr Caplin has the ability to see what's possible, communicate...",0,ability possible communicate,"['ability', 'ability possible', 'ability possible communicate', 'possible', 'possible communicate', 'communicate']",1,0,0,0.16666666666666666
170756,"He clearly wants us to live our lives to the fullest with the least physical ""roadblock"" as possible.",0,clearly want live life full physical roadblock possible,"['clearly', 'clearly want', 'clearly want live', 'clearly want live life', 'clearly want live life full', 'clearly want live life full physical', 'clearly want live life full physical roadblock', 'clearly want live life full physical roadblock possible', 'want', 'want live', 'want live life', 'want live life full', 'want live life full physical', 'want live life full physical roadblock', 'want live life full physical roadblock possible', 'live', 'live life', 'live life full', 'live life full physical', 'live life full physical roadblock', 'live life full physical roadblock possible', 'life', 'life full', 'life full physical', 'life full physical roadblock', 'life full physical roadblock possible', 'full', 'full physical', 'full physical roadblock', 'full physical roadblock possible', 'physical', 'physical roadblock', 'physical roadblock possible', 'roadblock', 'roadblock possible', 'possible']",1,0,0,0.047619047619047616
177573,When I got here I didnt know what to expect but I do give my score a 9/10.,0,get know expect score,"['get', 'get know', 'get know expect', 'get know expect score', 'know', 'know expect', 'know expect score', 'expect', 'expect score', 'score']",0,1,0,0.125
123127,When in for an appointment I am kept informed all the way as to treatment being administered and what to expect next.,0,appointment keep inform way treatment administer expect,"['appointment', 'appointment keep', 'appointment keep inform', 'appointment keep inform way', 'appointment keep inform way treatment', 'appointment keep inform way treatment administer', 'appointment keep inform way treatment administer expect', 'keep', 'keep inform', 'keep inform way', 'keep inform way treatment', 'keep inform way treatment administer', 'keep inform way treatment administer expect', 'inform', 'inform way', 'inform way treatment', 'inform way treatment administer', 'inform way treatment administer expect', 'way', 'way treatment', 'way treatment administer', 'way treatment administer expect', 'treatment', 'treatment administer', 'treatment administer expect', 'administer', 'administer expect', 'expect']",0,1,0,0.058823529411764705
183906,Two months ago I called to get in for a consultation and was told R would get back to me as soon as possible.,1,call consultation tell r soon possible,"['call', 'call consultation', 'call consultation tell', 'call consultation tell r', 'call consultation tell r soon', 'call consultation tell r soon possible', 'consultation', 'consultation tell', 'consultation tell r', 'consultation tell r soon', 'consultation tell r soon possible', 'tell', 'tell r', 'tell r soon', 'tell r soon possible', 'r', 'r soon', 'r soon possible', 'soon', 'soon possible', 'possible']",1,0,0,0.07407407407407407
188575,He pointed out issues that other surgeons had missed and then was very candid about what I could expect from surgery.,0,point issue surgeon miss candid expect surgery,"['point', 'point issue', 'point issue surgeon', 'point issue surgeon miss', 'point issue surgeon miss candid', 'point issue surgeon miss candid expect', 'point issue surgeon miss candid expect surgery', 'issue', 'issue surgeon', 'issue surgeon miss', 'issue surgeon miss candid', 'issue surgeon miss candid expect', 'issue surgeon miss candid expect surgery', 'surgeon', 'surgeon miss', 'surgeon miss candid', 'surgeon miss candid expect', 'surgeon miss candid expect surgery', 'miss', 'miss candid', 'miss candid expect', 'miss candid expect surgery', 'candid', 'candid expect', 'candid expect surgery', 'expect', 'expect surgery', 'surgery']",0,1,0,0.058823529411764705
