commentId,comment,classification,comment_processed,word_phrase_list,beauty,mention,need,need sort,sort,massage,similarity_score
114679,Dr. Peoples helped me with a second opinion that I needed based on the results and opinions of my neurologist and he was excellent!,0,help opinion need base result opinion neurologist excellent,"['help', 'help opinion', 'help opinion need', 'help opinion need base', 'help opinion need base result', 'help opinion need base result opinion', 'help opinion need base result opinion neurologist', 'help opinion need base result opinion neurologist excellent', 'opinion', 'opinion need', 'opinion need base', 'opinion need base result', 'opinion need base result opinion', 'opinion need base result opinion neurologist', 'opinion need base result opinion neurologist excellent', 'need', 'need base', 'need base result', 'need base result opinion', 'need base result opinion neurologist', 'need base result opinion neurologist excellent', 'base', 'base result', 'base result opinion', 'base result opinion neurologist', 'base result opinion neurologist excellent', 'result', 'result opinion', 'result opinion neurologist', 'result opinion neurologist excellent', 'opinion', 'opinion neurologist', 'opinion neurologist excellent', 'neurologist', 'neurologist excellent', 'excellent']",0,0,1,0,0,0,0.125
164980,"but he over corrected, and I now need glasses.",1,correct need glass,"['correct', 'correct need', 'correct need glass', 'need', 'need glass', 'glass']",0,0,1,0,0,0,0.125
98765,I will see him again if needed for additional work.,0,need extra work,"['need', 'need extra', 'need extra work', 'extra', 'extra work', 'work']",0,0,1,0,0,0,0.125
167058,Whatever your medical spa needs are the staff there have you covered!!! 10 out 10!!,0,medical sea need staff cover,"['medical', 'medical sea', 'medical sea need', 'medical sea need staff', 'medical sea need staff cover', 'sea', 'sea need', 'sea need staff', 'sea need staff cover', 'need', 'need staff', 'need staff cover', 'staff', 'staff cover', 'cover']",0,0,1,0,0,0,0.125
118599,"Dr. Vaccaro specifically showed kindness, consideration, honesty, concerning my medical needs for lower spinal issue.",0,dr vaccaro specifically show kindness consideration honesty concern medical need low spinal issue,"['dr', 'dr vaccaro', 'dr vaccaro specifically', 'dr vaccaro specifically show', 'dr vaccaro specifically show kindness', 'dr vaccaro specifically show kindness consideration', 'dr vaccaro specifically show kindness consideration honesty', 'dr vaccaro specifically show kindness consideration honesty concern', 'dr vaccaro specifically show kindness consideration honesty concern medical', 'dr vaccaro specifically show kindness consideration honesty concern medical need', 'dr vaccaro specifically show kindness consideration honesty concern medical need low', 'dr vaccaro specifically show kindness consideration honesty concern medical need low spinal', 'dr vaccaro specifically show kindness consideration honesty concern medical need low spinal issue', 'vaccaro', 'vaccaro specifically', 'vaccaro specifically show', 'vaccaro specifically show kindness', 'vaccaro specifically show kindness consideration', 'vaccaro specifically show kindness consideration honesty', 'vaccaro specifically show kindness consideration honesty concern', 'vaccaro specifically show kindness consideration honesty concern medical', 'vaccaro specifically show kindness consideration honesty concern medical need', 'vaccaro specifically show kindness consideration honesty concern medical need low', 'vaccaro specifically show kindness consideration honesty concern medical need low spinal', 'vaccaro specifically show kindness consideration honesty concern medical need low spinal issue', 'specifically', 'specifically show', 'specifically show kindness', 'specifically show kindness consideration', 'specifically show kindness consideration honesty', 'specifically show kindness consideration honesty concern', 'specifically show kindness consideration honesty concern medical', 'specifically show kindness consideration honesty concern medical need', 'specifically show kindness consideration honesty concern medical need low', 'specifically show kindness consideration honesty concern medical need low spinal', 'specifically show kindness consideration honesty concern medical need low spinal issue', 'show', 'show kindness', 'show kindness consideration', 'show kindness consideration honesty', 'show kindness consideration honesty concern', 'show kindness consideration honesty concern medical', 'show kindness consideration honesty concern medical need', 'show kindness consideration honesty concern medical need low', 'show kindness consideration honesty concern medical need low spinal', 'show kindness consideration honesty concern medical need low spinal issue', 'kindness', 'kindness consideration', 'kindness consideration honesty', 'kindness consideration honesty concern', 'kindness consideration honesty concern medical', 'kindness consideration honesty concern medical need', 'kindness consideration honesty concern medical need low', 'kindness consideration honesty concern medical need low spinal', 'kindness consideration honesty concern medical need low spinal issue', 'consideration', 'consideration honesty', 'consideration honesty concern', 'consideration honesty concern medical', 'consideration honesty concern medical need', 'consideration honesty concern medical need low', 'consideration honesty concern medical need low spinal', 'consideration honesty concern medical need low spinal issue', 'honesty', 'honesty concern', 'honesty concern medical', 'honesty concern medical need', 'honesty concern medical need low', 'honesty concern medical need low spinal', 'honesty concern medical need low spinal issue', 'concern', 'concern medical', 'concern medical need', 'concern medical need low', 'concern medical need low spinal', 'concern medical need low spinal issue', 'medical', 'medical need', 'medical need low', 'medical need low spinal', 'medical need low spinal issue', 'need', 'need low', 'need low spinal', 'need low spinal issue', 'low', 'low spinal', 'low spinal issue', 'spinal', 'spinal issue', 'issue']",0,0,1,0,0,0,0.125
176950,Every mention of correct health awareness is important.,0,mention correct health awareness important,"['mention', 'mention correct', 'mention correct health', 'mention correct health awareness', 'mention correct health awareness important', 'correct', 'correct health', 'correct health awareness', 'correct health awareness important', 'health', 'health awareness', 'health awareness important', 'awareness', 'awareness important', 'important']",0,1,0,0,0,0,0.125
168549,Not to mention he was so pleasant about it the whole time.,0,mention pleasant time,"['mention', 'mention pleasant', 'mention pleasant time', 'pleasant', 'pleasant time', 'time']",0,1,0,0,0,0,0.125
139569,Scott needs a new job other than dealing with the public and being a representative of a medical officer!!,1,need new job deal public representative medical officer,"['need', 'need new', 'need new job', 'need new job deal', 'need new job deal public', 'need new job deal public representative', 'need new job deal public representative medical', 'need new job deal public representative medical officer', 'new', 'new job', 'new job deal', 'new job deal public', 'new job deal public representative', 'new job deal public representative medical', 'new job deal public representative medical officer', 'job', 'job deal', 'job deal public', 'job deal public representative', 'job deal public representative medical', 'job deal public representative medical officer', 'deal', 'deal public', 'deal public representative', 'deal public representative medical', 'deal public representative medical officer', 'public', 'public representative', 'public representative medical', 'public representative medical officer', 'representative', 'representative medical', 'representative medical officer', 'medical', 'medical officer', 'officer']",0,0,1,0,0,0,0.125
88595,My nose looks deformed when I smile not to mention my nostrils are uneven.,1,nose look deform smile mention nostril uneven,"['nose', 'nose look', 'nose look deform', 'nose look deform smile', 'nose look deform smile mention', 'nose look deform smile mention nostril', 'nose look deform smile mention nostril uneven', 'look', 'look deform', 'look deform smile', 'look deform smile mention', 'look deform smile mention nostril', 'look deform smile mention nostril uneven', 'deform', 'deform smile', 'deform smile mention', 'deform smile mention nostril', 'deform smile mention nostril uneven', 'smile', 'smile mention', 'smile mention nostril', 'smile mention nostril uneven', 'mention', 'mention nostril', 'mention nostril uneven', 'nostril', 'nostril uneven', 'uneven']",0,1,0,0,0,0,0.125
64501,I did not get some of the answers I needed.,1,answer need,"['answer', 'answer need', 'need']",0,0,1,0,0,0,0.125
114733,He is almost always available by email too if you need him after surgery.,0,available e-mail need surgery,"['available', 'available e-mail', 'available e-mail need', 'available e-mail need surgery', 'e-mail', 'e-mail need', 'e-mail need surgery', 'need', 'need surgery', 'surgery']",0,0,1,0,0,0,0.125
66376,She is easy to get to if you need her.,0,easy need,"['easy', 'easy need', 'need']",0,0,1,0,0,0,0.125
123283,I decided on Dr. Alexander because I thought he would best suit my needs.,0,decide think good suit need,"['decide', 'decide think', 'decide think good', 'decide think good suit', 'decide think good suit need', 'think', 'think good', 'think good suit', 'think good suit need', 'good', 'good suit', 'good suit need', 'suit', 'suit need', 'need']",0,0,1,0,0,0,0.125
