commentId,comment,classification,comment_processed,word_phrase_list,tell,tell post,post,similarity_score
173299,"Not gonna post a pic of them on here cause that's just weird but take it from a former patient, experience and professionalism.",0,not sodium post pick cause weird patient experience professionalism,"['not', 'not sodium', 'not sodium post', 'not sodium post pick', 'not sodium post pick cause', 'not sodium post pick cause weird', 'not sodium post pick cause weird patient', 'not sodium post pick cause weird patient experience', 'not sodium post pick cause weird patient experience professionalism', 'sodium', 'sodium post', 'sodium post pick', 'sodium post pick cause', 'sodium post pick cause weird', 'sodium post pick cause weird patient', 'sodium post pick cause weird patient experience', 'sodium post pick cause weird patient experience professionalism', 'post', 'post pick', 'post pick cause', 'post pick cause weird', 'post pick cause weird patient', 'post pick cause weird patient experience', 'post pick cause weird patient experience professionalism', 'pick', 'pick cause', 'pick cause weird', 'pick cause weird patient', 'pick cause weird patient experience', 'pick cause weird patient experience professionalism', 'cause', 'cause weird', 'cause weird patient', 'cause weird patient experience', 'cause weird patient experience professionalism', 'weird', 'weird patient', 'weird patient experience', 'weird patient experience professionalism', 'patient', 'patient experience', 'patient experience professionalism', 'experience', 'experience professionalism', 'professionalism']",0,0,1,0.0273224043715847
139735,Candy took her time and told me about the promotions so I bought the package.,0,candy take time tell promotion buy package,"['candy', 'candy take', 'candy take time', 'candy take time tell', 'candy take time tell promotion', 'candy take time tell promotion buy', 'candy take time tell promotion buy package', 'take', 'take time', 'take time tell', 'take time tell promotion', 'take time tell promotion buy', 'take time tell promotion buy package', 'time', 'time tell', 'time tell promotion', 'time tell promotion buy', 'time tell promotion buy package', 'tell', 'tell promotion', 'tell promotion buy', 'tell promotion buy package', 'promotion', 'promotion buy', 'promotion buy package', 'buy', 'buy package', 'package']",1,0,0,0.043478260869565216
123825,She first told me that I had probably not met my deductible if I had no surgeries this year.,1,tell probably not meet deductible no forgery,"['tell', 'tell probably', 'tell probably not', 'tell probably not meet', 'tell probably not meet deductible', 'tell probably not meet deductible no', 'tell probably not meet deductible no forgery', 'probably', 'probably not', 'probably not meet', 'probably not meet deductible', 'probably not meet deductible no', 'probably not meet deductible no forgery', 'not', 'not meet', 'not meet deductible', 'not meet deductible no', 'not meet deductible no forgery', 'meet', 'meet deductible', 'meet deductible no', 'meet deductible no forgery', 'deductible', 'deductible no', 'deductible no forgery', 'no', 'no forgery', 'forgery']",1,0,0,0.043478260869565216
186942,"Time will tell but there advice instructions, and comments were sound.",0,time tell advice instruction comment sound,"['time', 'time tell', 'time tell advice', 'time tell advice instruction', 'time tell advice instruction comment', 'time tell advice instruction comment sound', 'tell', 'tell advice', 'tell advice instruction', 'tell advice instruction comment', 'tell advice instruction comment sound', 'advice', 'advice instruction', 'advice instruction comment', 'advice instruction comment sound', 'instruction', 'instruction comment', 'instruction comment sound', 'comment', 'comment sound', 'sound']",1,0,0,0.0574712643678161
153525,something about that man told me I will be fine!,0,man tell fine,"['man', 'man tell', 'man tell fine', 'tell', 'tell fine', 'fine']",1,0,0,0.18518518518518517
89448,They called us back to tell us that the Doctor did not want our business anymore,1,call tell doctor not want business anymore,"['call', 'call tell', 'call tell doctor', 'call tell doctor not', 'call tell doctor not want', 'call tell doctor not want business', 'call tell doctor not want business anymore', 'tell', 'tell doctor', 'tell doctor not', 'tell doctor not want', 'tell doctor not want business', 'tell doctor not want business anymore', 'doctor', 'doctor not', 'doctor not want', 'doctor not want business', 'doctor not want business anymore', 'not', 'not want', 'not want business', 'not want business anymore', 'want', 'want business', 'want business anymore', 'business', 'business anymore', 'anymore']",1,0,0,0.043478260869565216
167327,There is a reason he doesn't post after pictures of patients once the healing process is completed.,1,reason post picture patient heal process complete,"['reason', 'reason post', 'reason post picture', 'reason post picture patient', 'reason post picture patient heal', 'reason post picture patient heal process', 'reason post picture patient heal process complete', 'post', 'post picture', 'post picture patient', 'post picture patient heal', 'post picture patient heal process', 'post picture patient heal process complete', 'picture', 'picture patient', 'picture patient heal', 'picture patient heal process', 'picture patient heal process complete', 'patient', 'patient heal', 'patient heal process', 'patient heal process complete', 'heal', 'heal process', 'heal process complete', 'process', 'process complete', 'complete']",0,0,1,0.043478260869565216
188141,The scars are nearly invisible 1 month post op.,0,scar nearly invisible month post op,"['scar', 'scar nearly', 'scar nearly invisible', 'scar nearly invisible month', 'scar nearly invisible month post', 'scar nearly invisible month post op', 'nearly', 'nearly invisible', 'nearly invisible month', 'nearly invisible month post', 'nearly invisible month post op', 'invisible', 'invisible month', 'invisible month post', 'invisible month post op', 'month', 'month post', 'month post op', 'post', 'post op', 'op']",0,0,1,0.0574712643678161
67847,During post op he explained how I was coming along and what to do next. --Allison M.,0,post op explain come allison,"['post', 'post op', 'post op explain', 'post op explain come', 'post op explain come allison', 'op', 'op explain', 'op explain come', 'op explain come allison', 'explain', 'explain come', 'explain come allison', 'come', 'come allison', 'allison']",0,0,1,0.07936507936507936
144774,if I could go back in time I would tell my younger self to stay away from permanent fillers.,1,time tell young self stay away permanent tiller,"['time', 'time tell', 'time tell young', 'time tell young self', 'time tell young self stay', 'time tell young self stay away', 'time tell young self stay away permanent', 'time tell young self stay away permanent tiller', 'tell', 'tell young', 'tell young self', 'tell young self stay', 'tell young self stay away', 'tell young self stay away permanent', 'tell young self stay away permanent tiller', 'young', 'young self', 'young self stay', 'young self stay away', 'young self stay away permanent', 'young self stay away permanent tiller', 'self', 'self stay', 'self stay away', 'self stay away permanent', 'self stay away permanent tiller', 'stay', 'stay away', 'stay away permanent', 'stay away permanent tiller', 'away', 'away permanent', 'away permanent tiller', 'permanent', 'permanent tiller', 'tiller']",1,0,0,0.034013605442176874
129771,Currently 6 weeks post op from my open rhinoplasty/ chin augmentation and I love the results so far.,0,presently post op open nose job chin pigmentation love result far,"['presently', 'presently post', 'presently post op', 'presently post op open', 'presently post op open nose', 'presently post op open nose job', 'presently post op open nose job chin', 'presently post op open nose job chin pigmentation', 'presently post op open nose job chin pigmentation love', 'presently post op open nose job chin pigmentation love result', 'presently post op open nose job chin pigmentation love result far', 'post', 'post op', 'post op open', 'post op open nose', 'post op open nose job', 'post op open nose job chin', 'post op open nose job chin pigmentation', 'post op open nose job chin pigmentation love', 'post op open nose job chin pigmentation love result', 'post op open nose job chin pigmentation love result far', 'op', 'op open', 'op open nose', 'op open nose job', 'op open nose job chin', 'op open nose job chin pigmentation', 'op open nose job chin pigmentation love', 'op open nose job chin pigmentation love result', 'op open nose job chin pigmentation love result far', 'open', 'open nose', 'open nose job', 'open nose job chin', 'open nose job chin pigmentation', 'open nose job chin pigmentation love', 'open nose job chin pigmentation love result', 'open nose job chin pigmentation love result far', 'nose', 'nose job', 'nose job chin', 'nose job chin pigmentation', 'nose job chin pigmentation love', 'nose job chin pigmentation love result', 'nose job chin pigmentation love result far', 'job', 'job chin', 'job chin pigmentation', 'job chin pigmentation love', 'job chin pigmentation love result', 'job chin pigmentation love result far', 'chin', 'chin pigmentation', 'chin pigmentation love', 'chin pigmentation love result', 'chin pigmentation love result far', 'pigmentation', 'pigmentation love', 'pigmentation love result', 'pigmentation love result far', 'love', 'love result', 'love result far', 'result', 'result far', 'far']",0,0,1,0.018726591760299626
